Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
AAZ25085.1,WP_011044013.1	acetolactate synthase III, large subunit, biosynthetic type [Colwellia psychrerythraea 34H],MULTISPECIES: acetolactate synthase 3 large subunit [Colwellia]	0.195	28	2.23e-4	12	12	535
AAZ25111.1,WP_011043394.1	signal peptide peptidase SppA, 67K type [Colwellia psychrerythraea 34H],signal peptide peptidase SppA [Colwellia psychrerythraea]	0.303	28	2.02e-4	13	13	536
AAZ25311.1,WP_011044720.1	hypothetical protein CPS_3976 [Colwellia psychrerythraea 34H],MULTISPECIES: DUF3450 domain-containing protein [Colwellia]	0.396	28	4.70e-4	10	10	537
AAZ25590.1,WP_011042831.1	3-hydroxyisobutyrate dehydrogenase family protein [Colwellia psychrerythraea 34H],MULTISPECIES: NAD(P)-dependent oxidoreductase [Colwellia]	0.460	28	4.47e-4	13	13	538
AAZ26093.1,WP_011044587.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H],methyl-accepting chemotaxis protein [Colwellia psychrerythraea]	0.310	28	2.02e-4	11	11	539
AAZ27261.1,WP_011042918.1	neuB protein [Colwellia psychrerythraea 34H],pseudaminic acid synthase [Colwellia psychrerythraea]	0.489	28	3.65e-4	10	10	540
WP_011041332.1,AAZ25362.1	type IV pilus secretin PilQ [Colwellia psychrerythraea],type IV pilus biogenesis protein PilQ [Colwellia psychrerythraea 34H]	0.191	28	1.82e-4	10	10	541
WP_011042316.1,AAZ26946.1	flagellar hook protein FlgE [Colwellia psychrerythraea],flagellar hook protein FlgE [Colwellia psychrerythraea 34H]	0.468	28	2.32e-4	13	13	542
WP_011042948.1,AAZ28288.1,sp|Q483B3.1|KDSB_COLP3	3-deoxy-manno-octulosonate cytidylyltransferase [Colwellia psychrerythraea],3-deoxy-D-manno-octulosonate cytidylyltransferase [Colwellia psychrerythraea 34H],RecName: Full=3-deoxy-manno-octulosonate cytidylyltransferase; AltName: Full=CMP-2-keto-3-deoxyoctulosonic acid synthase; Short=CKS; Short=CMP-KDO synthase	0.446	28	4.58e-4	9	9	543
WP_011043611.1,AAZ27540.1	DUF1329 domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_2805 [Colwellia psychrerythraea 34H]	0.274	28	2.83e-4	9	9	544
WP_011043886.1,AAZ27595.1	PfaD family polyunsaturated fatty acid/polyketide biosynthesis protein [Colwellia psychrerythraea],polyunsaturated fatty acid synthase PfaD [Colwellia psychrerythraea 34H]	0.252	28	2.41e-4	8	8	545
WP_011044230.1,AAP94017.1,AAZ24561.1	M1 family metallopeptidase [Colwellia psychrerythraea],cold-active aminopeptidase, partial [Colwellia psychrerythraea 34H],neutral zinc metallopeptidase, M1 family [Colwellia psychrerythraea 34H]	0.227	28	2.04e-4	11	11	546
WP_011045519.1,AAZ27712.1	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase [Colwellia psychrerythraea],aconitate hydratase 2 [Colwellia psychrerythraea 34H]	0.253	28	1.49e-4	14	14	547
AAZ25596.1,WP_011044993.1,sp|Q47WB0.1|MAO1_COLP3	NAD-dependent malic enzyme [Colwellia psychrerythraea 34H],NAD-dependent malic enzyme [Colwellia psychrerythraea],RecName: Full=NAD-dependent malic enzyme; Short=NAD-ME	0.454	27	2.20e-4	17	17	548
AAZ26871.1,sp|Q485R8.1|PY2CR_COLP3,WP_011042291.1	putative ornithine cyclodeaminase [Colwellia psychrerythraea 34H],RecName: Full=Delta(1)-pyrroline-2-carboxylate reductase; Short=Pyr2C reductase; AltName: Full=Proline ketimine reductase,bifunctional Delta(1)-pyrroline-2-carboxylate/Delta(1)-piperideine-2-carboxylate reductase [Colwellia psychrerythraea]	0.487	27	3.92e-4	9	9	549
AAZ27393.1,WP_011044236.1	superoxide dismutase [Colwellia psychrerythraea 34H],Fe-Mn family superoxide dismutase [Colwellia psychrerythraea]	0.247	27	6.38e-4	5	5	550
AAZ28678.1,WP_011045598.1	hypothetical protein CPS_4879 [Colwellia psychrerythraea 34H],MULTISPECIES: outer membrane protein OmpK [Colwellia]	0.185	27	4.50e-4	5	5	551
AAZ28705.1,WP_011042810.1	universal stress protein family [Colwellia psychrerythraea 34H],universal stress protein UspE [Colwellia psychrerythraea]	0.323	27	3.92e-4	8	8	552
CBG20920.1,sp|Q487H4.1|CSRA_COLP3,CBV34178.1,WP_011041885.1,AAZ24486.1	unnamed protein product [Colwellia psychrerythraea 34H],RecName: Full=Translational regulator CsrA; AltName: Full=Carbon storage regulator,MULTISPECIES: carbon storage regulator CsrA [Colwellia],carbon storage regulator [Colwellia psychrerythraea 34H]	0.831	27	0.002	6	6	553
CBX85595.1,AAZ28665.1,WP_011042803.1	unnamed protein product [Colwellia psychrerythraea 34H],adenosine deaminase [Colwellia psychrerythraea 34H],adenosine deaminase [Colwellia psychrerythraea]	0.378	27	3.74e-4	11	11	554
WP_011044043.1,sp|Q47Z14.1|FABA_COLP3,AAZ26838.1	MULTISPECIES: bifunctional 3-hydroxydecanoyl-ACP dehydratase/trans-2-decenoyl-ACP isomerase [Colwellia],RecName: Full=3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase; AltName: Full=3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA; AltName: Full=Beta-hydroxydecanoyl thioester dehydrase; AltName: Full=Trans-2-decenoyl-[acyl-carrier-protein] isomerase,beta-hydroxyacyl-(acyl-carrier-protein) dehydratase FabA [Colwellia psychrerythraea 34H]	0.333	27	7.24e-4	9	9	555
WP_011044525.1,AAZ24735.1	phage shock protein PspA [Colwellia psychrerythraea],phage shock protein A [Colwellia psychrerythraea 34H]	0.620	27	5.60e-4	9	9	556
WP_011044540.1,AAZ24699.1,sp|Q47XL6.1|FOLD2_COLP3	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD [Colwellia psychrerythraea],FolD bifunctional protein [Colwellia psychrerythraea 34H],RecName: Full=Bifunctional protein FolD 2; Includes: RecName: Full=Methylenetetrahydrofolate dehydrogenase; Includes: RecName: Full=Methenyltetrahydrofolate cyclohydrolase	0.567	27	4.36e-4	10	10	557
WP_011044601.1,AAZ26952.1	alcohol dehydrogenase AdhP [Colwellia psychrerythraea],alcohol dehydrogenase, zinc-containing [Colwellia psychrerythraea 34H]	0.342	27	3.68e-4	9	9	558
WP_011044882.1,AAZ28797.1	MULTISPECIES: YggL family protein [Colwellia],hypothetical protein CPS_4147 [Colwellia psychrerythraea 34H]	0.723	27	0.001	5	5	559
gi|20178293|sp|P08729|K2C7_HUMAN	(CONTAMINANT) Keratin, type II cytoskeletal 7 (Cytokeratin 7) (K7) (CK 7) (Sarcolectin)	0.068	27	2.64e-4	5	0	560
AAZ24165.1,WP_011044286.1	tryptophan synthase, beta subunit [Colwellia psychrerythraea 34H],tryptophan synthase subunit beta [Colwellia psychrerythraea]	0.298	26	2.84e-4	9	9	561
AAZ25836.1,WP_011045121.1,sp|Q47VY2.1|GPMI_COLP3	phosphoglycerate mutase, 2,3-bisphosphoglycerate-independent [Colwellia psychrerythraea 34H],2,3-bisphosphoglycerate-independent phosphoglycerate mutase [Colwellia psychrerythraea],RecName: Full=2,3-bisphosphoglycerate-independent phosphoglycerate mutase; Short=BPG-independent PGAM; Short=Phosphoglyceromutase; Short=iPGM	0.288	26	2.29e-4	9	9	562
AAZ26913.1,WP_011041044.1	delta-aminolevulinic acid dehydratase [Colwellia psychrerythraea 34H],MULTISPECIES: porphobilinogen synthase [Colwellia]	0.264	26	3.43e-4	9	9	563
AAZ28013.1,sp|Q47XB3.1|HIS6_COLP3,WP_011044643.1	imidazoleglycerol phosphate synthase, cyclase subunit [Colwellia psychrerythraea 34H],RecName: Full=Imidazole glycerol phosphate synthase subunit HisF; AltName: Full=IGP synthase cyclase subunit; AltName: Full=IGP synthase subunit HisF; AltName: Full=ImGP synthase subunit HisF; Short=IGPS subunit HisF,imidazole glycerol phosphate synthase subunit HisF [Colwellia psychrerythraea]	0.554	26	4.62e-4	9	9	564
CBC03406.1,WP_011044939.1,CAW33888.1,AAZ27097.1,CBB99922.1,CAW37534.1	unnamed protein product [Colwellia psychrerythraea 34H],2-isopropylmalate synthase [Colwellia psychrerythraea],2-isopropylmalate synthase [Colwellia psychrerythraea 34H]	0.430	26	2.27e-4	16	15	565
WP_011041211.1,AAZ25528.1	MULTISPECIES: RNA recognition motif domain-containing protein [Colwellia],RNA-binding protein [Colwellia psychrerythraea 34H]	0.412	26	7.45e-4	7	7	566
WP_011042828.1,AAZ26840.1	lysine-sensitive aspartokinase 3 [Colwellia psychrerythraea],aspartokinase III, lysine-sensitive [Colwellia psychrerythraea 34H]	0.417	26	2.61e-4	11	11	567
WP_011042953.1,AAZ28302.1	MULTISPECIES: cupin domain-containing protein [Colwellia],hypothetical protein CPS_2133 [Colwellia psychrerythraea 34H]	0.316	26	3.11e-4	8	8	568
WP_011043095.1,AAZ24765.1	glucose-6-phosphate dehydrogenase [Colwellia psychrerythraea],glucose-6-phosphate 1-dehydrogenase [Colwellia psychrerythraea 34H]	0.284	26	2.44e-4	10	10	569
WP_011044506.1,AAZ27840.1	MULTISPECIES: ExbD/TolR family protein [Colwellia],biopolymer transport exbD protein [Colwellia psychrerythraea 34H]	0.459	26	8.96e-4	7	7	570
WP_011044644.1,AAZ26598.1	bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE [Colwellia psychrerythraea],phosphoribosyl-ATP pyrophosphatase/phosphoribosyl-AMP cyclohydrolase [Colwellia psychrerythraea 34H]	0.461	26	5.79e-4	6	6	571
sp|Q48AC6.1|NFUA_COLP3,AAZ24833.1,WP_011041094.1	RecName: Full=Fe/S biogenesis protein NfuA,HesB-like domain/NifU-like domain protein [Colwellia psychrerythraea 34H],MULTISPECIES: Fe-S biogenesis protein NfuA [Colwellia]	0.370	26	6.21e-4	6	6	572
AAZ23956.1,WP_011041334.1,sp|Q489N3.1|AROB_COLP3	3-dehydroquinate synthase [Colwellia psychrerythraea 34H],3-dehydroquinate synthase [Colwellia psychrerythraea],RecName: Full=3-dehydroquinate synthase; Short=DHQS	0.342	25	3.24e-4	8	8	573
AAZ23975.1,WP_011041773.1	single-strand binding protein [Colwellia psychrerythraea 34H],MULTISPECIES: single-stranded DNA-binding protein [Colwellia]	0.575	25	4.92e-4	7	7	574
AAZ25037.1,WP_011043099.1	hypothetical protein CPS_2285 [Colwellia psychrerythraea 34H],MULTISPECIES: DUF4339 domain-containing protein [Colwellia]	0.419	25	3.66e-4	12	12	575
AAZ25946.1,WP_011045076.1	serine protease DegP [Colwellia psychrerythraea 34H],Do family serine endopeptidase [Colwellia psychrerythraea]	0.288	25	2.50e-4	10	10	576
AAZ26056.1,WP_011043614.1	aminopeptidase N [Colwellia psychrerythraea 34H],aminopeptidase N [Colwellia psychrerythraea]	0.116	25	1.31e-4	8	8	577
AAZ28745.1,WP_011045073.1	thioredoxin domain protein [Colwellia psychrerythraea 34H],tetratricopeptide repeat protein [Colwellia psychrerythraea]	0.468	25	4.09e-4	7	7	578
WP_011041611.1,AAZ26530.1	glutamate synthase subunit beta [Colwellia psychrerythraea],glutamate synthase, NADH/NADPH, small subunit [Colwellia psychrerythraea 34H]	0.345	25	2.31e-4	12	11	579
WP_011041714.1,AAZ24564.1,sp|Q488A1.1|RL29_COLP3	MULTISPECIES: 50S ribosomal protein L29 [Colwellia],ribosomal protein L29 [Colwellia psychrerythraea 34H],RecName: Full=Large ribosomal subunit protein uL29; AltName: Full=50S ribosomal protein L29	0.556	25	0.002	4	4	580
WP_011042039.1,AAZ27412.1	prephenate-dependent tRNA uridine(34) hydroxylase TrhP [Colwellia psychrerythraea],peptidase, U32 family [Colwellia psychrerythraea 34H]	0.270	25	2.48e-4	12	12	581
WP_011042053.1,AAZ25676.1	pilus assembly protein [Colwellia psychrerythraea],hypothetical protein CPS_1216 [Colwellia psychrerythraea 34H]	0.277	25	9.13e-5	18	18	582
WP_011043605.1,AAZ27707.1	MULTISPECIES: c-type cytochrome [Colwellia],cytochrome c' [Colwellia psychrerythraea 34H]	0.409	25	7.21e-4	8	8	583
WP_011044926.1,AAZ26884.1	MULTISPECIES: Lpp/OprI family alanine-zipper lipoprotein [Colwellia],putative major outer membrane lipoprotein [Colwellia psychrerythraea 34H]	0.600	25	0.001	5	5	584
sp|Q487B0.1|RF3_COLP3,AAZ27621.1,WP_011041949.1	RecName: Full=Peptide chain release factor 3; Short=RF-3,peptide chain release factor 3 [Colwellia psychrerythraea 34H],MULTISPECIES: peptide chain release factor 3 [Colwellia]	0.274	25	2.18e-4	12	12	585
AAZ24148.1,WP_011045517.1,sp|Q47UT5.1|TRHO_COLP3	rhodanese domain protein [Colwellia psychrerythraea 34H],oxygen-dependent tRNA uridine(34) hydroxylase TrhO [Colwellia psychrerythraea],RecName: Full=tRNA uridine(34) hydroxylase; AltName: Full=tRNA hydroxylation protein O	0.419	24	3.23e-4	10	10	586
AAZ24463.1,WP_011045690.1,sp|Q47UB3.1|KGUA_COLP3	guanylate kinase [Colwellia psychrerythraea 34H],MULTISPECIES: guanylate kinase [Colwellia],RecName: Full=Guanylate kinase; AltName: Full=GMP kinase	0.372	24	5.05e-4	8	8	587
AAZ24867.1,WP_011044878.1	trypsin family protein [Colwellia psychrerythraea 34H],MULTISPECIES: S1C family serine protease [Colwellia]	0.467	24	3.15e-4	9	9	588
AAZ24978.1,sp|Q487E7.1|TRUD_COLP3,WP_011041912.1	hypothetical protein CPS_1074 [Colwellia psychrerythraea 34H],RecName: Full=tRNA pseudouridine synthase D; AltName: Full=tRNA pseudouridine(13) synthase; AltName: Full=tRNA pseudouridylate synthase D; AltName: Full=tRNA-uridine isomerase D,tRNA pseudouridine(13) synthase TruD [Colwellia psychrerythraea]	0.542	24	3.00e-4	14	14	589
AAZ25064.1,WP_011042058.1	chorismate mutase/prephenate dehydratase [Colwellia psychrerythraea 34H],MULTISPECIES: prephenate dehydratase [Colwellia]	0.338	24	2.81e-4	8	8	590
AAZ25443.1,WP_011040892.1	DNA polymerase III, beta subunit [Colwellia psychrerythraea 34H],MULTISPECIES: DNA polymerase III subunit beta [Colwellia]	0.319	24	3.00e-4	9	9	591
AAZ26272.1,WP_011042091.1	conserved hypothetical protein TIGR00046 [Colwellia psychrerythraea 34H],16S rRNA (uracil(1498)-N(3))-methyltransferase [Colwellia psychrerythraea]	0.648	24	4.51e-4	10	10	592
AAZ26450.1	MSHA biogenesis protein MshL [Colwellia psychrerythraea 34H]	0.268	24	1.81e-4	9	9	593
WP_081428780.1	pilus (MSHA type) biogenesis protein MshL [Colwellia psychrerythraea]	0.271	24	1.83e-4	9	9	593
AAZ27080.1	putative proline racemase [Colwellia psychrerythraea 34H]	0.400	24	3.61e-4	9	0	594
AAZ27549.1,WP_011045534.1	hypothetical protein CPS_4815 [Colwellia psychrerythraea 34H],MULTISPECIES: YkvA family protein [Colwellia]	0.330	24	6.05e-4	7	7	595
WP_011040955.1,AAZ25218.1	DNA helicase II [Colwellia psychrerythraea],DNA helicase II [Colwellia psychrerythraea 34H]	0.155	24	1.52e-4	11	10	596
WP_011041053.1,AAZ25711.1	NAD(P)H-flavin reductase [Colwellia psychrerythraea],oxidoreductase, NAD-binding [Colwellia psychrerythraea 34H]	0.582	24	4.60e-4	11	11	597
WP_011042806.1,AAZ25994.1	isopenicillin N synthase family dioxygenase [Colwellia psychrerythraea],oxidoreductase, 2OG-Fe(II) oxygenase family [Colwellia psychrerythraea 34H]	0.382	24	3.93e-4	6	6	598
WP_011043612.1,AAZ25943.1	DUF1302 domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_2806 [Colwellia psychrerythraea 34H]	0.210	24	1.58e-4	9	9	599
WP_011044857.1,AAZ26955.1	MULTISPECIES: GTPase Era [Colwellia],GTP-binding protein Era [Colwellia psychrerythraea 34H]	0.328	24	3.61e-4	8	8	600
gi|27769210|gb|AAH42174.1|	(CONTAMINANT) Keratin 4 [Homo sapiens]	0.082	24	2.06e-4	5	1	601
sp|Q47ZS6.1|IHFA_COLP3,WP_011043782.1,AAZ24737.1	RecName: Full=Integration host factor subunit alpha; Short=IHF-alpha,MULTISPECIES: integration host factor subunit alpha [Colwellia],integration host factor, alpha subunit [Colwellia psychrerythraea 34H]	0.742	24	0.001	8	8	602
sp|Q482U1.1|RIMP_COLP3,WP_011043020.1,AAZ27528.1	RecName: Full=Ribosome maturation factor RimP,ribosome maturation factor RimP [Colwellia psychrerythraea],hypothetical protein CPS_2201 [Colwellia psychrerythraea 34H]	0.384	24	7.29e-4	5	5	603
AAZ24027.1,WP_011042358.1	chemotaxis protein CheA [Colwellia psychrerythraea 34H],chemotaxis protein CheA [Colwellia psychrerythraea]	0.143	23	1.48e-4	8	8	604
AAZ24394.1,WP_011044768.1	formate dehydrogenase, alpha subunit [Colwellia psychrerythraea 34H],formate dehydrogenase subunit alpha [Colwellia psychrerythraea]	0.167	23	1.09e-4	13	9	605
AAZ27157.1,WP_011043054.1	hypothetical protein CPS_2235 [Colwellia psychrerythraea 34H],peptidase associated/transthyretin-like domain-containing protein [Colwellia psychrerythraea]	0.246	23	1.64e-4	11	11	606
AAZ27373.1,WP_011040964.1	glyoxalase family protein [Colwellia psychrerythraea 34H],MULTISPECIES: VOC family protein [Colwellia]	0.478	23	7.75e-4	5	5	607
AAZ27390.1,WP_011041055.1	aminoacyl-histidine dipeptidase [Colwellia psychrerythraea 34H],aminoacyl-histidine dipeptidase [Colwellia psychrerythraea]	0.177	23	2.17e-4	9	9	608
AAZ27861.1,WP_011045372.1	protease II [Colwellia psychrerythraea 34H],S9 family peptidase [Colwellia psychrerythraea]	0.197	23	1.47e-4	11	9	609
AAZ28090.1,CAY36471.1,WP_011041967.1	serine O-acetyltransferase [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H],MULTISPECIES: serine O-acetyltransferase [Colwellia]	0.342	23	3.92e-4	10	10	610
WP_011041412.1,AAZ28311.1	MULTISPECIES: DNA-binding transcriptional regulator Fis [Colwellia],DNA-binding protein Fis [Colwellia psychrerythraea 34H]	0.305	23	0.001	3	3	611
WP_011041752.1,AAZ24175.1	urocanate hydratase [Colwellia psychrerythraea],urocanate hydratase [Colwellia psychrerythraea 34H]	0.236	23	1.87e-4	10	10	612
WP_011041939.1,AAZ28519.1	methionine synthase [Colwellia psychrerythraea],5-methyltetrahydrofolate--homocysteine S-methyltransferase [Colwellia psychrerythraea 34H]	0.173	23	8.57e-5	15	15	613
WP_011041958.1,AAZ27380.1	MULTISPECIES: preprotein translocase subunit YajC [Colwellia],preprotein translocase, YajC subunit [Colwellia psychrerythraea 34H]	0.468	23	9.50e-4	5	5	614
WP_011042364.1,AAZ24414.1	MULTISPECIES: chemotaxis protein CheW [Colwellia],chemotaxis protein CheW [Colwellia psychrerythraea 34H]	0.549	23	6.43e-4	6	6	615
WP_011043153.1,sp|Q482F9.1|PYRF_COLP3,AAZ24511.1	orotidine-5'-phosphate decarboxylase [Colwellia psychrerythraea],RecName: Full=Orotidine 5'-phosphate decarboxylase; AltName: Full=OMP decarboxylase; Short=OMPDCase; Short=OMPdecase,orotidine 5'-phosphate decarboxylase [Colwellia psychrerythraea 34H]	0.377	23	4.56e-4	5	5	616
WP_011043638.1,AAZ27317.1,sp|Q480H5.1|SYM_COLP3	MULTISPECIES: methionine--tRNA ligase [Colwellia],methionyl-tRNA synthetase, beta subunit [Colwellia psychrerythraea 34H],RecName: Full=Methionine--tRNA ligase; AltName: Full=Methionyl-tRNA synthetase; Short=MetRS	0.311	23	1.48e-4	13	13	617
WP_011044661.1,AAZ24893.1	MULTISPECIES: nitrogen regulatory protein P-II [Colwellia],Nitrogen regulatory protein P-II [Colwellia psychrerythraea 34H]	0.607	23	9.41e-4	8	8	618
WP_011045607.1,AAZ25693.1	MULTISPECIES: beta-hydroxyaspartate dehydratase BhcB [Colwellia],putative threonine dehydratase, catabolic [Colwellia psychrerythraea 34H]	0.385	23	3.24e-4	9	9	619
gi|224015796|ref|XP_002297546.1|,gi|220967810|gb|EED86186.1|,gi|116739859|gb|ABK20729.1|,gi|2050584467|gb|QWM93008.1|,gi|118411112|ref|YP_874506.1|,gi|125987716|sp|A0T0P4.1|ATPA_THAPS	ATP synthase alpha chain, thylakoid ATPase, plastid protein [Thalassiosira pseudonana CCMP1335],ATP synthase CF1 alpha chain (chloroplast) [Thalassiosira pseudonana],CF1 alpha subunit of ATP synthase (chloroplast) [Thalassiosira pseudonana],ATP synthase CF1 alpha subunit (chloroplast) [Thalassiosira pseudonana],RecName: Full=ATP synthase subunit alpha, chloroplastic; AltName: Full=ATP synthase F1 sector subunit alpha; AltName: Full=F-ATPase subunit alpha	0.109	23	2.10e-4	5	2	620
sp|Q47Z09.1|RLMKL_COLP3,WP_011044048.1,AAZ24957.1	RecName: Full=Ribosomal RNA large subunit methyltransferase K/L; Includes: RecName: Full=23S rRNA m2G2445 methyltransferase; AltName: Full=rRNA (guanine-N(2)-)-methyltransferase RlmL; Includes: RecName: Full=23S rRNA m7G2069 methyltransferase; AltName: Full=rRNA (guanine-N(7)-)-methyltransferase RlmK,bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL [Colwellia psychrerythraea],putative RNA methylase, family UPF0020 [Colwellia psychrerythraea 34H]	0.192	23	1.47e-4	11	11	621
AAZ24804.1,WP_011043421.1	dihydroorotase, homodimeric type [Colwellia psychrerythraea 34H],dihydroorotase [Colwellia psychrerythraea]	0.344	22	2.84e-4	8	8	622
AAZ24903.1,WP_011042192.1	hydrophobe/amphiphile efflux-1 family protein [Colwellia psychrerythraea 34H],MULTISPECIES: efflux RND transporter permease subunit [Colwellia]	0.121	22	9.59e-5	8	8	623
AAZ25162.1,WP_011042310.1	chemotaxis protein CheV [Colwellia psychrerythraea 34H],chemotaxis protein [Colwellia psychrerythraea]	0.460	22	3.26e-4	12	12	624
AAZ25319.1,WP_011041450.1	nitric-oxide reductase, C subunit [Colwellia psychrerythraea 34H],MULTISPECIES: c-type cytochrome [Colwellia]	0.358	22	6.81e-4	7	7	625
AAZ26573.1,WP_011045566.1	threonine ammonia-lyase, biosynthetic [Colwellia psychrerythraea 34H],threonine ammonia-lyase, biosynthetic [Colwellia psychrerythraea]	0.343	22	1.93e-4	11	11	626
AAZ28729.1,WP_011044958.1	putative heme biosynthesis protein [Colwellia psychrerythraea 34H],MULTISPECIES: heme d1 biosynthesis radical SAM protein NirJ [Colwellia]	0.402	22	2.46e-4	13	13	627
