Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
WP_011042112.1,AAZ26949.1,CBM34957.1	MULTISPECIES: glycine cleavage system protein GcvH [Colwellia],glycine cleavage system H protein [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H]	0.248	41	0.001	3	3	462
WP_011044506.1,AAZ27840.1	MULTISPECIES: ExbD/TolR family protein [Colwellia],biopolymer transport exbD protein [Colwellia psychrerythraea 34H]	0.481	41	0.001	10	10	463
WP_011045755.1,AAZ28055.1	OmpA family protein [Colwellia psychrerythraea],ompA family protein [Colwellia psychrerythraea 34H]	0.590	41	7.89e-4	11	11	464
sp|Q482T8.1|RBFA_COLP3,WP_011043023.1,AAZ26786.1	RecName: Full=Ribosome-binding factor A,MULTISPECIES: 30S ribosome-binding factor RbfA [Colwellia],ribosome-binding factor A [Colwellia psychrerythraea 34H]	0.754	41	0.001	13	13	465
sp|Q487B0.1|RF3_COLP3,AAZ27621.1,WP_011041949.1	RecName: Full=Peptide chain release factor 3; Short=RF-3,peptide chain release factor 3 [Colwellia psychrerythraea 34H],MULTISPECIES: peptide chain release factor 3 [Colwellia]	0.411	41	3.33e-4	20	20	466
AAZ24073.1,WP_011041415.1	hypothetical protein CPS_0554 [Colwellia psychrerythraea 34H],class I SAM-dependent methyltransferase [Colwellia psychrerythraea]	0.504	40	6.06e-4	12	12	467
AAZ24588.1,WP_011041272.1	putative aminopeptidase [Colwellia psychrerythraea 34H],M1 family metallopeptidase [Colwellia psychrerythraea]	0.249	40	2.16e-4	15	15	468
AAZ25009.1,WP_011045117.1,sp|Q47VY6.1|GPDA_COLP3	glycerol-3-phosphate dehydrogenase (NAD(P)+) [Colwellia psychrerythraea 34H],MULTISPECIES: NAD(P)H-dependent glycerol-3-phosphate dehydrogenase [Colwellia],RecName: Full=Glycerol-3-phosphate dehydrogenase [NAD(P)+]; AltName: Full=NAD(P)(+)-dependent glycerol-3-phosphate dehydrogenase; AltName: Full=NAD(P)H-dependent dihydroxyacetone-phosphate reductase	0.602	40	5.11e-4	15	15	469
AAZ26615.1,WP_011045745.1	chain length determinant family protein [Colwellia psychrerythraea 34H],XrtA system polysaccharide chain length determinant [Colwellia psychrerythraea]	0.356	40	3.24e-4	17	17	470
AAZ27096.1,WP_011044208.1,sp|Q47YJ8.1|TPIS_COLP3	triosephosphate isomerase [Colwellia psychrerythraea 34H],MULTISPECIES: triose-phosphate isomerase [Colwellia],RecName: Full=Triosephosphate isomerase; Short=TIM; Short=TPI; AltName: Full=Triose-phosphate isomerase	0.395	40	6.67e-4	8	8	471
WP_011043956.1,AAZ26006.1	MULTISPECIES: exodeoxyribonuclease III [Colwellia],exodeoxyribonuclease III [Colwellia psychrerythraea 34H]	0.590	40	6.37e-4	14	14	472
sp|Q48A14.1|STHA_COLP3,AAZ24633.1	RecName: Full=Soluble pyridine nucleotide transhydrogenase; Short=STH; AltName: Full=NAD(P)(+) transhydrogenase [B-specific],soluble pyridine nucleotide transhydrogenase [Colwellia psychrerythraea 34H]	0.530	40	3.67e-4	18	18	473
WP_274377085.1	Si-specific NAD(P)(+) transhydrogenase [Colwellia psychrerythraea]	0.520	40	3.60e-4	18	18	473
AAZ24778.1,WP_011042566.1	quinolinate synthetase complex, subunit A [Colwellia psychrerythraea 34H],MULTISPECIES: quinolinate synthase NadA [Colwellia]	0.466	39	4.73e-4	14	14	474
AAZ25289.1,WP_011044931.1	GDP-mannose 4,6-dehydratase [Colwellia psychrerythraea 34H],GDP-mannose 4,6-dehydratase [Colwellia psychrerythraea]	0.385	39	4.45e-4	11	11	475
AAZ25926.1,WP_011044869.1	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [Colwellia psychrerythraea 34H],MULTISPECIES: FKBP-type peptidyl-prolyl cis-trans isomerase [Colwellia]	0.301	39	0.001	3	3	476
WP_011041962.1,AAZ26044.1	MULTISPECIES: DEAD/DEAH box helicase [Colwellia],ATP-dependent RNA helicase, DEAD box family [Colwellia psychrerythraea 34H]	0.399	39	3.57e-4	14	13	477
WP_011043606.1,AAZ27554.1,sp|Q480K7.1|PYRD_COLP3	quinone-dependent dihydroorotate dehydrogenase [Colwellia psychrerythraea],dihydroorotate dehydrogenase [Colwellia psychrerythraea 34H],RecName: Full=Dihydroorotate dehydrogenase (quinone); AltName: Full=DHOdehase; Short=DHOD; Short=DHODase; AltName: Full=Dihydroorotate oxidase	0.497	39	4.96e-4	12	12	478
WP_011044781.1,AAZ28026.1	TIGR03842 family LLM class F420-dependent oxidoreductase [Colwellia psychrerythraea],methylenetetrahydromethanopterin reductase [Colwellia psychrerythraea 34H]	0.547	39	5.00e-4	15	15	479
WP_011045173.1,AAZ25772.1	pilin [Colwellia psychrerythraea],type IV pilin [Colwellia psychrerythraea 34H]	0.381	39	0.001	7	7	480
sp|Q482J9.1|ACP_COLP3,WP_011043112.1,AAZ25700.1	RecName: Full=Acyl carrier protein; Short=ACP,MULTISPECIES: acyl carrier protein [Colwellia],acyl carrier protein [Colwellia psychrerythraea 34H]	0.481	39	0.002	4	4	481
AAZ24169.1,WP_011044836.1	hypothetical protein CPS_4100 [Colwellia psychrerythraea 34H],TIGR03545 family protein [Colwellia psychrerythraea]	0.311	38	2.71e-4	14	14	482
AAZ24234.1,WP_011041485.1	arginine N-succinyltransferase [Colwellia psychrerythraea 34H],MULTISPECIES: arginine N-succinyltransferase [Colwellia]	0.450	38	4.80e-4	13	13	483
AAZ25027.1,WP_011043154.1	glyceraldehyde-3-phosphate dehydrogenase, type I [Colwellia psychrerythraea 34H],MULTISPECIES: type I glyceraldehyde-3-phosphate dehydrogenase [Colwellia]	0.470	38	4.86e-4	14	13	484
AAZ25630.1,WP_011044011.1	putative lipoprotein [Colwellia psychrerythraea 34H],DUF4136 domain-containing protein [Colwellia psychrerythraea]	0.688	38	8.45e-4	17	17	485
AAZ26193.1,WP_011043980.1	phosphoribosylglycinamide formyltransferase [Colwellia psychrerythraea 34H],phosphoribosylglycinamide formyltransferase [Colwellia psychrerythraea]	0.549	38	7.62e-4	9	9	486
AAZ28846.1,WP_011042372.1	efflux transporter, MFP subunit, AcrA/E family [Colwellia psychrerythraea 34H],efflux RND transporter periplasmic adaptor subunit [Colwellia psychrerythraea]	0.486	38	3.90e-4	14	14	487
WP_011042800.1,AAZ25237.1,sp|Q483R0.1|DEOB_COLP3	phosphopentomutase [Colwellia psychrerythraea],phosphopentomutase [Colwellia psychrerythraea 34H],RecName: Full=Phosphopentomutase; AltName: Full=Phosphodeoxyribomutase	0.351	38	4.02e-4	11	11	488
WP_011045468.1,sp|Q47UY5.1|MTNN_COLP3,AAZ27614.1	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase [Colwellia psychrerythraea],RecName: Full=5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase; Short=MTA/SAH nucleosidase; Short=MTAN; AltName: Full=5'-deoxyadenosine nucleosidase; Short=DOA nucleosidase; Short=dAdo nucleosidase; AltName: Full=5'-methylthioadenosine nucleosidase; Short=MTA nucleosidase; AltName: Full=S-adenosylhomocysteine nucleosidase; Short=AdoHcy nucleosidase; Short=SAH nucleosidase; Short=SRH nucleosidase,MTA/SAH nucleosidase [Colwellia psychrerythraea 34H]	0.691	38	6.68e-4	13	7	489
AAZ24157.1,sp|Q486R1.1|ISPH_COLP3,WP_011042048.1	4-hydroxy-3-methylbut-2-enyl diphosphate reductase [Colwellia psychrerythraea 34H],RecName: Full=4-hydroxy-3-methylbut-2-enyl diphosphate reductase; Short=HMBPP reductase,4-hydroxy-3-methylbut-2-enyl diphosphate reductase [Colwellia psychrerythraea]	0.424	37	5.11e-4	11	11	490
AAZ25586.1,WP_011045190.1	cell division protein FtsA [Colwellia psychrerythraea 34H],cell division protein FtsA [Colwellia psychrerythraea]	0.591	37	3.84e-4	16	16	491
AAZ26260.1,WP_011043699.1,sp|Q480B2.1|RL20_COLP3	ribosomal protein L20 [Colwellia psychrerythraea 34H],MULTISPECIES: 50S ribosomal protein L20 [Colwellia],RecName: Full=Large ribosomal subunit protein bL20; AltName: Full=50S ribosomal protein L20	0.370	37	0.001	7	7	492
AAZ26913.1,WP_011041044.1	delta-aminolevulinic acid dehydratase [Colwellia psychrerythraea 34H],MULTISPECIES: porphobilinogen synthase [Colwellia]	0.365	37	4.54e-4	13	13	493
AAZ27592.1,WP_011045298.1	MSHA pilin protein MshA [Colwellia psychrerythraea 34H],prepilin-type N-terminal cleavage/methylation domain-containing protein [Colwellia psychrerythraea]	0.508	37	8.45e-4	5	5	494
WP_011041614.1,AAZ26405.1	WD40 repeat domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_0765 [Colwellia psychrerythraea 34H]	0.272	37	2.09e-4	14	14	495
WP_011042053.1,AAZ25676.1	pilus assembly protein [Colwellia psychrerythraea],hypothetical protein CPS_1216 [Colwellia psychrerythraea 34H]	0.292	37	1.26e-4	20	20	496
WP_011042543.1,AAZ26584.1,CAV20578.1	MULTISPECIES: DUF493 family protein YbeD [Colwellia],hypothetical protein CPS_1711 [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H]	0.724	37	0.002	7	7	497
WP_011043141.1,AAZ26263.1	class Ia ribonucleoside-diphosphate reductase subunit beta [Colwellia psychrerythraea],ribonucleotide reductase, beta subunit [Colwellia psychrerythraea 34H]	0.418	37	4.20e-4	13	13	498
WP_011044235.1,AAZ26820.1	Grx4 family monothiol glutaredoxin [Colwellia psychrerythraea],glutaredoxin, homolog [Colwellia psychrerythraea 34H]	0.586	37	0.001	8	8	499
WP_011044661.1,AAZ24893.1	MULTISPECIES: nitrogen regulatory protein P-II [Colwellia],Nitrogen regulatory protein P-II [Colwellia psychrerythraea 34H]	0.714	37	0.001	12	12	500
gi|39795269|gb|AAH63648.1|	(CONTAMINANT) Keratin 6L [Homo sapiens]	0.093	37	2.95e-4	10	4	501
AAZ25963.1,WP_011045691.1,sp|Q47UB2.1|RPOZ_COLP3	DNA-directed RNA polymerase, omega subunit [Colwellia psychrerythraea 34H],MULTISPECIES: DNA-directed RNA polymerase subunit omega [Colwellia],RecName: Full=DNA-directed RNA polymerase subunit omega; Short=RNAP omega subunit; AltName: Full=RNA polymerase omega subunit; AltName: Full=Transcriptase subunit omega	0.937	36	0.002	8	8	502
AAZ27647.1,WP_011042010.1	mandelate racemase/muconate lactonizing enzyme family protein [Colwellia psychrerythraea 34H],MULTISPECIES: mandelate racemase/muconate lactonizing enzyme family protein [Colwellia]	0.619	36	3.93e-4	19	19	503
AAZ28812.1,WP_011042037.1	cys regulon transcription activator [Colwellia psychrerythraea 34H],MULTISPECIES: HTH-type transcriptional regulator CysB [Colwellia]	0.432	36	4.75e-4	11	11	504
WP_011041038.1,AAZ24000.1	MULTISPECIES: twin-arginine translocase TatA/TatE family subunit [Colwellia],Sec-independent protein translocase protein TatA [Colwellia psychrerythraea 34H]	0.447	36	0.002	6	6	505
WP_011041611.1,AAZ26530.1	glutamate synthase subunit beta [Colwellia psychrerythraea],glutamate synthase, NADH/NADPH, small subunit [Colwellia psychrerythraea 34H]	0.409	36	3.10e-4	15	14	506
WP_011043955.1,AAZ25446.1	MULTISPECIES: response regulator [Colwellia],DNA-binding response regulator [Colwellia psychrerythraea 34H]	0.471	36	6.46e-4	10	10	507
WP_011044601.1,AAZ26952.1	alcohol dehydrogenase AdhP [Colwellia psychrerythraea],alcohol dehydrogenase, zinc-containing [Colwellia psychrerythraea 34H]	0.318	36	4.58e-4	9	9	508
WP_011044828.1,AAZ28184.1	MULTISPECIES: acetoacetyl-CoA reductase [Colwellia],acetoacetyl-CoA reductase [Colwellia psychrerythraea 34H]	0.496	36	6.41e-4	8	8	509
AAZ25111.1,WP_011043394.1	signal peptide peptidase SppA, 67K type [Colwellia psychrerythraea 34H],signal peptide peptidase SppA [Colwellia psychrerythraea]	0.327	35	2.35e-4	15	15	510
AAZ25923.1,WP_011042793.1	cytidine deaminase [Colwellia psychrerythraea 34H],cytidine deaminase [Colwellia psychrerythraea]	0.583	35	0.001	8	8	511
AAZ24554.1,WP_011045160.1	conserved hypothetical protein TIGR00096 [Colwellia psychrerythraea 34H],16S rRNA (cytidine(1402)-2'-O)-methyltransferase [Colwellia psychrerythraea]	0.582	34	5.15e-4	15	15	512
AAZ24804.1,WP_011043421.1	dihydroorotase, homodimeric type [Colwellia psychrerythraea 34H],dihydroorotase [Colwellia psychrerythraea]	0.285	34	4.09e-4	9	9	513
AAZ25299.1,WP_011042411.1	ferric uptake regulation protein [Colwellia psychrerythraea 34H],MULTISPECIES: ferric iron uptake transcriptional regulator [Colwellia]	0.776	34	9.88e-4	10	10	514
AAZ25679.1,WP_011042434.1	3-oxoadipate CoA-succinyl transferase, alpha subunit [Colwellia psychrerythraea 34H],CoA transferase subunit A [Colwellia psychrerythraea]	0.611	34	6.08e-4	11	11	515
AAZ25910.1,WP_011044954.1	nirF protein [Colwellia psychrerythraea 34H],cytochrome D1 domain-containing protein [Colwellia psychrerythraea]	0.334	34	3.52e-4	11	11	516
AAZ26231.1,WP_011044279.1	ribosomal large subunit pseudouridine synthase B [Colwellia psychrerythraea 34H],MULTISPECIES: 23S rRNA pseudouridine(2605) synthase RluB [Colwellia]	0.293	34	4.09e-4	14	14	517
AAZ27212.1,WP_011043146.1	phosphoserine aminotransferase [Colwellia psychrerythraea 34H],3-phosphoserine/phosphohydroxythreonine transaminase [Colwellia psychrerythraea]	0.332	34	4.02e-4	9	9	518
AAZ27549.1,WP_011045534.1	hypothetical protein CPS_4815 [Colwellia psychrerythraea 34H],MULTISPECIES: YkvA family protein [Colwellia]	0.335	34	7.98e-4	10	10	519
AAZ28409.1,WP_011044820.1	putative granule-associated protein [Colwellia psychrerythraea 34H],TIGR01841 family phasin [Colwellia psychrerythraea]	1.000	34	0.001	11	11	520
AAZ28546.1,WP_011045583.1	xanthine dehydrogenase, iron-sulfur binding subunit [Colwellia psychrerythraea 34H],xanthine dehydrogenase small subunit [Colwellia psychrerythraea]	0.433	34	2.94e-4	14	14	521
WP_011040955.1,AAZ25218.1	DNA helicase II [Colwellia psychrerythraea],DNA helicase II [Colwellia psychrerythraea 34H]	0.246	34	2.01e-4	16	15	522
WP_011042927.1,AAZ24195.1	UTP--glucose-1-phosphate uridylyltransferase GalU [Colwellia psychrerythraea],UTP-glucose-1-phosphate uridylyltransferase [Colwellia psychrerythraea 34H]	0.465	34	4.86e-4	12	1	523
WP_011043089.1,AAZ24657.1	MULTISPECIES: M14 family metallopeptidase [Colwellia],hypothetical protein CPS_2275 [Colwellia psychrerythraea 34H]	0.408	34	4.09e-4	13	13	524
WP_011043391.1,AAZ25535.1	MULTISPECIES: septum site-determining protein MinD [Colwellia],septum site-determining protein MinD [Colwellia psychrerythraea 34H]	0.450	34	5.40e-4	13	13	525
WP_011043611.1,AAZ27540.1	DUF1329 domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_2805 [Colwellia psychrerythraea 34H]	0.448	34	3.21e-4	15	15	526
WP_011043704.1,AAZ25136.1	NAD(P)/FAD-dependent oxidoreductase [Colwellia psychrerythraea],hypothetical protein CPS_2911 [Colwellia psychrerythraea 34H]	0.321	34	2.59e-4	12	12	527
WP_011044230.1,AAP94017.1,AAZ24561.1	M1 family metallopeptidase [Colwellia psychrerythraea],cold-active aminopeptidase, partial [Colwellia psychrerythraea 34H],neutral zinc metallopeptidase, M1 family [Colwellia psychrerythraea 34H]	0.275	34	2.31e-4	13	13	528
WP_011044644.1,AAZ26598.1	bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE [Colwellia psychrerythraea],phosphoribosyl-ATP pyrophosphatase/phosphoribosyl-AMP cyclohydrolase [Colwellia psychrerythraea 34H]	0.515	34	7.05e-4	7	7	529
WP_011044659.1,AAZ26765.1	MULTISPECIES: 23S rRNA pseudouridine(1911/1915/1917) synthase RluD [Colwellia],ribosomal large subunit pseudouridine synthase D [Colwellia psychrerythraea 34H]	0.383	34	4.48e-4	13	13	530
WP_041736754.1	4-hydroxyproline epimerase [Colwellia psychrerythraea]	0.522	34	4.31e-4	13	2	531
sp|Q47VJ9.1|PDXA_COLP3,WP_011045254.1,AAZ28186.1	RecName: Full=4-hydroxythreonine-4-phosphate dehydrogenase; AltName: Full=4-(phosphohydroxy)-L-threonine dehydrogenase,4-hydroxythreonine-4-phosphate dehydrogenase PdxA [Colwellia psychrerythraea],pyridoxal phosphate biosynthetic protein PdxA [Colwellia psychrerythraea 34H]	0.337	34	4.45e-4	6	6	532
AAZ24352.1,WP_011041156.1	cytochrome c family protein [Colwellia psychrerythraea 34H],MULTISPECIES: c-type cytochrome [Colwellia]	0.132	33	4.43e-4	5	5	533
AAZ26021.1,WP_011042544.1	D-alanyl-D-alanine carboxypeptidase [Colwellia psychrerythraea 34H],MULTISPECIES: serine hydrolase [Colwellia]	0.296	33	3.53e-4	11	11	534
AAZ26450.1	MSHA biogenesis protein MshL [Colwellia psychrerythraea 34H]	0.315	33	2.31e-4	12	12	535
WP_081428780.1	pilus (MSHA type) biogenesis protein MshL [Colwellia psychrerythraea]	0.319	33	2.34e-4	12	12	535
AAZ26573.1,WP_011045566.1	threonine ammonia-lyase, biosynthetic [Colwellia psychrerythraea 34H],threonine ammonia-lyase, biosynthetic [Colwellia psychrerythraea]	0.490	33	2.70e-4	18	18	536
AAZ27300.1,WP_011042774.1	CBS domain protein [Colwellia psychrerythraea 34H],MULTISPECIES: CBS domain-containing protein [Colwellia]	0.870	33	0.001	11	11	537
AAZ27393.1,WP_011044236.1	superoxide dismutase [Colwellia psychrerythraea 34H],Fe-Mn family superoxide dismutase [Colwellia psychrerythraea]	0.247	33	7.26e-4	5	5	538
AAZ27774.1,WP_011043693.1,sp|Q480B8.1|MNMA_COLP3	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase [Colwellia psychrerythraea 34H],tRNA 2-thiouridine(34) synthase MnmA [Colwellia psychrerythraea],RecName: Full=tRNA-specific 2-thiouridylase MnmA	0.419	33	3.76e-4	13	13	539
WP_011041278.1,AAZ24350.1,sp|Q489T9.1|RS18_COLP3	MULTISPECIES: 30S ribosomal protein S18 [Colwelliaceae],ribosomal protein S18 [Colwellia psychrerythraea 34H],RecName: Full=Small ribosomal subunit protein bS18; AltName: Full=30S ribosomal protein S18	0.573	33	0.002	6	6	540
WP_011041428.1,AAZ27017.1	polysaccharide export protein [Colwellia psychrerythraea],polysaccharide biosynthesis/export protein [Colwellia psychrerythraea 34H]	0.368	33	3.76e-4	12	12	541
WP_011041542.1,AAZ26555.1	MULTISPECIES: S46 family peptidase [Colwellia],hypothetical protein CPS_0692 [Colwellia psychrerythraea 34H]	0.290	33	1.93e-4	16	16	542
WP_011042787.1,AAZ24562.1	MULTISPECIES: alkaline phosphatase [Colwellia],alkaline phosphatase [Colwellia psychrerythraea 34H]	0.390	33	2.95e-4	14	14	543
WP_011043605.1,AAZ27707.1	MULTISPECIES: c-type cytochrome [Colwellia],cytochrome c' [Colwellia psychrerythraea 34H]	0.358	33	8.86e-4	9	9	544
WP_011045118.1,AAZ27618.1,sp|Q47VY5.1|SECB_COLP3	MULTISPECIES: protein-export chaperone SecB [Colwellia],preprotein translocase, SecB subunit [Colwellia psychrerythraea 34H],RecName: Full=Protein-export protein SecB	0.448	33	8.54e-4	4	4	545
WP_011045344.1,AAZ28331.1	MULTISPECIES: 23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB [Colwellia],RNA methyltransferase, TrmH family, group 3 [Colwellia psychrerythraea 34H]	0.546	33	5.61e-4	12	12	546
AAZ23975.1,WP_011041773.1	single-strand binding protein [Colwellia psychrerythraea 34H],MULTISPECIES: single-stranded DNA-binding protein [Colwellia]	0.575	32	5.87e-4	9	9	547
AAZ25162.1,WP_011042310.1	chemotaxis protein CheV [Colwellia psychrerythraea 34H],chemotaxis protein [Colwellia psychrerythraea]	0.696	32	4.42e-4	17	17	548
AAZ25310.1,WP_011045532.1	nicotinate-nucleotide pyrophosphorylase [Colwellia psychrerythraea 34H],MULTISPECIES: carboxylating nicotinate-nucleotide diphosphorylase [Colwellia]	0.470	32	4.59e-4	10	10	549
AAZ26928.1,sp|Q47XB7.1|HIS8_COLP3	histidinol-phosphate aminotransferase [Colwellia psychrerythraea 34H],RecName: Full=Histidinol-phosphate aminotransferase; AltName: Full=Imidazole acetol-phosphate transaminase	0.503	32	3.71e-4	14	14	550
WP_238383556.1	histidinol-phosphate transaminase [Colwellia psychrerythraea]	0.479	32	3.54e-4	14	14	550
AAZ28013.1,sp|Q47XB3.1|HIS6_COLP3,WP_011044643.1	imidazoleglycerol phosphate synthase, cyclase subunit [Colwellia psychrerythraea 34H],RecName: Full=Imidazole glycerol phosphate synthase subunit HisF; AltName: Full=IGP synthase cyclase subunit; AltName: Full=IGP synthase subunit HisF; AltName: Full=ImGP synthase subunit HisF; Short=IGPS subunit HisF,imidazole glycerol phosphate synthase subunit HisF [Colwellia psychrerythraea]	0.640	32	5.30e-4	11	11	551
CBX85595.1,AAZ28665.1,WP_011042803.1	unnamed protein product [Colwellia psychrerythraea 34H],adenosine deaminase [Colwellia psychrerythraea 34H],adenosine deaminase [Colwellia psychrerythraea]	0.408	32	4.13e-4	13	13	552
WP_011041464.1,sp|Q489A0.1|RS14_COLP3,AAZ27560.1	MULTISPECIES: 30S ribosomal protein S14 [Colwellia],RecName: Full=Small ribosomal subunit protein uS14; AltName: Full=30S ribosomal protein S14,ribosomal protein S14 [Colwellia psychrerythraea 34H]	0.535	32	0.001	9	9	553
WP_011041939.1,AAZ28519.1	methionine synthase [Colwellia psychrerythraea],5-methyltetrahydrofolate--homocysteine S-methyltransferase [Colwellia psychrerythraea 34H]	0.242	32	1.11e-4	21	21	554
WP_011044525.1,AAZ24735.1	phage shock protein PspA [Colwellia psychrerythraea],phage shock protein A [Colwellia psychrerythraea 34H]	0.620	32	6.18e-4	9	9	555
WP_011044882.1,AAZ28797.1	MULTISPECIES: YggL family protein [Colwellia],hypothetical protein CPS_4147 [Colwellia psychrerythraea 34H]	0.866	32	0.001	7	7	556
sp|Q48AC6.1|NFUA_COLP3,AAZ24833.1,WP_011041094.1	RecName: Full=Fe/S biogenesis protein NfuA,HesB-like domain/NifU-like domain protein [Colwellia psychrerythraea 34H],MULTISPECIES: Fe-S biogenesis protein NfuA [Colwellia]	0.385	32	7.12e-4	9	9	557
