Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
WP_011043153.1,sp|Q482F9.1|PYRF_COLP3,AAZ24511.1	orotidine-5'-phosphate decarboxylase [Colwellia psychrerythraea],RecName: Full=Orotidine 5'-phosphate decarboxylase; AltName: Full=OMP decarboxylase; Short=OMPDCase; Short=OMPdecase,orotidine 5'-phosphate decarboxylase [Colwellia psychrerythraea 34H]	0.377	23	4.67e-4	5	5	591
WP_011043934.1,AAZ25925.1,sp|Q47ZC3.1|AROC_COLP3	MULTISPECIES: chorismate synthase [Colwellia],chorismate synthase [Colwellia psychrerythraea 34H],RecName: Full=Chorismate synthase; Short=CS; AltName: Full=5-enolpyruvylshikimate-3-phosphate phospholyase	0.282	23	2.89e-4	7	7	592
WP_011044882.1,AAZ28797.1	MULTISPECIES: YggL family protein [Colwellia],hypothetical protein CPS_4147 [Colwellia psychrerythraea 34H]	0.723	23	9.64e-4	5	5	593
WP_011045075.1,AAZ27267.1	MULTISPECIES: Z-ring associated ZapG family protein [Colwellia],hypothetical protein CPS_4345 [Colwellia psychrerythraea 34H]	0.570	23	7.15e-4	8	8	594
sp|Q487B0.1|RF3_COLP3,AAZ27621.1,WP_011041949.1	RecName: Full=Peptide chain release factor 3; Short=RF-3,peptide chain release factor 3 [Colwellia psychrerythraea 34H],MULTISPECIES: peptide chain release factor 3 [Colwellia]	0.270	23	2.05e-4	13	13	595
AAZ25590.1,WP_011042831.1	3-hydroxyisobutyrate dehydrogenase family protein [Colwellia psychrerythraea 34H],MULTISPECIES: NAD(P)-dependent oxidoreductase [Colwellia]	0.390	22	3.60e-4	11	11	596
AAZ25596.1,WP_011044993.1,sp|Q47WB0.1|MAO1_COLP3	NAD-dependent malic enzyme [Colwellia psychrerythraea 34H],NAD-dependent malic enzyme [Colwellia psychrerythraea],RecName: Full=NAD-dependent malic enzyme; Short=NAD-ME	0.319	22	1.84e-4	11	11	597
AAZ27354.1,WP_011042376.1	ATP-dependent RNA helicase DbpA [Colwellia psychrerythraea 34H],ATP-dependent RNA helicase DbpA [Colwellia psychrerythraea]	0.338	22	2.21e-4	11	11	598
AAZ27823.1	antioxidant, AhpC/Tsa family [Colwellia psychrerythraea 34H]	0.592	22	6.57e-4	8	2	599
AAZ28710.1,WP_011042540.1	TonB-dependent receptor [Colwellia psychrerythraea 34H],MULTISPECIES: TonB-dependent receptor plug domain-containing protein [Colwellia]	0.159	22	1.26e-4	10	10	600
WP_011043704.1,AAZ25136.1	NAD(P)/FAD-dependent oxidoreductase [Colwellia psychrerythraea],hypothetical protein CPS_2911 [Colwellia psychrerythraea 34H]	0.239	22	1.84e-4	8	8	601
gi|224005467|ref|XP_002291694.1|,gi|220972213|gb|EED90545.1|	mitochondrial ATPase, inner membrane [Thalassiosira pseudonana CCMP1335]	0.046	22	1.90e-4	3	0	602
sp|Q47VM6.1|GCH4_COLP3,WP_011045227.1,AAZ28290.1	RecName: Full=GTP cyclohydrolase FolE2,MULTISPECIES: GTP cyclohydrolase FolE2 [Colwellia],hypothetical protein CPS_4498 [Colwellia psychrerythraea 34H]	0.360	22	3.35e-4	9	9	603
AAZ24165.1,WP_011044286.1	tryptophan synthase, beta subunit [Colwellia psychrerythraea 34H],tryptophan synthase subunit beta [Colwellia psychrerythraea]	0.250	21	2.35e-4	8	8	604
AAZ24558.1,WP_011044217.1	transcription elongation factor GreA [Colwellia psychrerythraea 34H],MULTISPECIES: transcription elongation factor GreA [Colwellia]	0.500	21	6.24e-4	7	7	605
AAZ25111.1,WP_011043394.1	signal peptide peptidase SppA, 67K type [Colwellia psychrerythraea 34H],signal peptide peptidase SppA [Colwellia psychrerythraea]	0.273	21	1.55e-4	13	13	606
AAZ25162.1,WP_011042310.1	chemotaxis protein CheV [Colwellia psychrerythraea 34H],chemotaxis protein [Colwellia psychrerythraea]	0.298	21	3.19e-4	8	8	607
AAZ27157.1,WP_011043054.1	hypothetical protein CPS_2235 [Colwellia psychrerythraea 34H],peptidase associated/transthyretin-like domain-containing protein [Colwellia psychrerythraea]	0.243	21	1.53e-4	11	11	608
CBK51276.1,WP_011042170.1,AAZ26844.1	unnamed protein product [Colwellia psychrerythraea 34H],betaine-aldehyde dehydrogenase [Colwellia psychrerythraea],betaine aldehyde dehydrogenase [Colwellia psychrerythraea 34H]	0.292	21	2.02e-4	10	9	609
WP_011040915.1,CAY09008.1,AAZ27764.1	5-(carboxyamino)imidazole ribonucleotide synthase [Colwellia psychrerythraea],unnamed protein product [Colwellia psychrerythraea 34H],phosphoribosylaminoimidazole carboxylase, ATPase subunit [Colwellia psychrerythraea 34H]	0.377	21	2.56e-4	11	11	610
WP_011042039.1,AAZ27412.1	prephenate-dependent tRNA uridine(34) hydroxylase TrhP [Colwellia psychrerythraea],peptidase, U32 family [Colwellia psychrerythraea 34H]	0.246	21	2.13e-4	11	11	611
WP_011042873.1,AAZ26861.1	malic enzyme-like NAD(P)-binding protein [Colwellia psychrerythraea],NADP-dependent malic enzyme, truncated [Colwellia psychrerythraea 34H]	0.111	21	2.39e-4	4	0	612
WP_011043955.1,AAZ25446.1	MULTISPECIES: response regulator [Colwellia],DNA-binding response regulator [Colwellia psychrerythraea 34H]	0.345	21	4.14e-4	6	6	613
WP_011044383.1,AAZ26410.1	amidohydrolase family protein [Colwellia psychrerythraea],amidohydrolase family protein [Colwellia psychrerythraea 34H]	0.342	21	2.29e-4	9	9	614
WP_011044661.1,AAZ24893.1	MULTISPECIES: nitrogen regulatory protein P-II [Colwellia],Nitrogen regulatory protein P-II [Colwellia psychrerythraea 34H]	0.491	21	8.80e-4	7	7	615
WP_011044664.1,AAZ28606.1	MULTISPECIES: RNA recognition motif domain-containing protein [Colwellia],RNA-binding protein [Colwellia psychrerythraea 34H]	0.718	21	0.001	5	5	616
WP_011045556.1,AAZ27326.1	MULTISPECIES: SPFH domain-containing protein [Colwellia],SPFH domain/Band 7 domain protein [Colwellia psychrerythraea 34H]	0.240	21	3.03e-4	7	7	617
gi|27769210|gb|AAH42174.1|	(CONTAMINANT) Keratin 4 [Homo sapiens]	0.051	21	1.85e-4	3	0	618
sp|Q47Z09.1|RLMKL_COLP3,WP_011044048.1,AAZ24957.1	RecName: Full=Ribosomal RNA large subunit methyltransferase K/L; Includes: RecName: Full=23S rRNA m2G2445 methyltransferase; AltName: Full=rRNA (guanine-N(2)-)-methyltransferase RlmL; Includes: RecName: Full=23S rRNA m7G2069 methyltransferase; AltName: Full=rRNA (guanine-N(7)-)-methyltransferase RlmK,bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL [Colwellia psychrerythraea],putative RNA methylase, family UPF0020 [Colwellia psychrerythraea 34H]	0.140	21	1.38e-4	8	8	619
sp|Q484F1.1|TORD_COLP3,AAZ24720.1,WP_011042658.1	RecName: Full=Chaperone protein TorD,TorA-specific chaperone [Colwellia psychrerythraea 34H],molecular chaperone TorD [Colwellia psychrerythraea]	0.360	21	4.18e-4	5	5	620
AAZ24148.1,WP_011045517.1,sp|Q47UT5.1|TRHO_COLP3	rhodanese domain protein [Colwellia psychrerythraea 34H],oxygen-dependent tRNA uridine(34) hydroxylase TrhO [Colwellia psychrerythraea],RecName: Full=tRNA uridine(34) hydroxylase; AltName: Full=tRNA hydroxylation protein O	0.443	20	2.75e-4	9	9	621
AAZ24322.1,WP_011042885.1	DNA-binding protein, HU family [Colwellia psychrerythraea 34H],HU family DNA-binding protein [Colwellia psychrerythraea]	0.648	20	0.001	5	2	622
AAZ24394.1,WP_011044768.1	formate dehydrogenase, alpha subunit [Colwellia psychrerythraea 34H],formate dehydrogenase subunit alpha [Colwellia psychrerythraea]	0.145	20	9.71e-5	11	6	623
AAZ25079.1,WP_011043786.1	FAD binding protein [Colwellia psychrerythraea 34H],D-2-hydroxyglutarate dehydrogenase YdiJ [Colwellia psychrerythraea]	0.109	20	8.78e-5	8	8	624
AAZ26573.1,WP_011045566.1	threonine ammonia-lyase, biosynthetic [Colwellia psychrerythraea 34H],threonine ammonia-lyase, biosynthetic [Colwellia psychrerythraea]	0.289	20	1.80e-4	10	10	625
AAZ27080.1	putative proline racemase [Colwellia psychrerythraea 34H]	0.354	20	3.08e-4	7	0	626
AAZ27390.1,WP_011041055.1	aminoacyl-histidine dipeptidase [Colwellia psychrerythraea 34H],aminoacyl-histidine dipeptidase [Colwellia psychrerythraea]	0.172	20	1.93e-4	8	8	627
AAZ28245.1,WP_011041328.1	type IV pilus biogenesis protein PilM [Colwellia psychrerythraea 34H],pilus assembly protein PilM [Colwellia psychrerythraea]	0.326	20	2.61e-4	10	10	628
AAZ28705.1,WP_011042810.1	universal stress protein family [Colwellia psychrerythraea 34H],universal stress protein UspE [Colwellia psychrerythraea]	0.288	20	2.97e-4	7	7	629
WP_011041053.1,AAZ25711.1	NAD(P)H-flavin reductase [Colwellia psychrerythraea],oxidoreductase, NAD-binding [Colwellia psychrerythraea 34H]	0.477	20	3.93e-4	8	8	630
WP_011042828.1,AAZ26840.1	lysine-sensitive aspartokinase 3 [Colwellia psychrerythraea],aspartokinase III, lysine-sensitive [Colwellia psychrerythraea 34H]	0.447	20	2.06e-4	12	12	631
WP_011043148.1,AAZ28833.1,sp|Q482G4.1|KCY_COLP3	MULTISPECIES: (d)CMP kinase [Colwellia],cytidylate kinase [Colwellia psychrerythraea 34H],RecName: Full=Cytidylate kinase; Short=CK; AltName: Full=Cytidine monophosphate kinase; Short=CMP kinase	0.420	20	4.15e-4	9	9	632
WP_011043612.1,AAZ25943.1	DUF1302 domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_2806 [Colwellia psychrerythraea 34H]	0.195	20	1.35e-4	8	8	633
WP_011043682.1,sp|Q480C9.1|QUEC1_COLP3,AAZ28763.1	MULTISPECIES: 7-cyano-7-deazaguanine synthase QueC [Colwellia],RecName: Full=7-cyano-7-deazaguanine synthase 1; AltName: Full=7-cyano-7-carbaguanine synthase 1; AltName: Full=PreQ(0) synthase 1; AltName: Full=Queuosine biosynthesis protein QueC 1,exsB protein [Colwellia psychrerythraea 34H]	0.587	20	4.30e-4	10	10	634
WP_011044230.1,AAP94017.1,AAZ24561.1	M1 family metallopeptidase [Colwellia psychrerythraea],cold-active aminopeptidase, partial [Colwellia psychrerythraea 34H],neutral zinc metallopeptidase, M1 family [Colwellia psychrerythraea 34H]	0.227	20	1.49e-4	10	10	635
WP_011044540.1,AAZ24699.1,sp|Q47XL6.1|FOLD2_COLP3	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD [Colwellia psychrerythraea],FolD bifunctional protein [Colwellia psychrerythraea 34H],RecName: Full=Bifunctional protein FolD 2; Includes: RecName: Full=Methylenetetrahydrofolate dehydrogenase; Includes: RecName: Full=Methenyltetrahydrofolate cyclohydrolase	0.581	20	3.30e-4	11	11	636
gi|118411216|ref|YP_874610.1|,gi|2050584504|gb|QWM93045.1|,gi|125987677|sp|A0T0Z8.1|RR12_THAPS,gi|116739963|gb|ABK20833.1|	ribosomal protein S12 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Small ribosomal subunit protein uS12c; AltName: Full=30S ribosomal protein S12, chloroplastic,30S ribosomal protein S12 (chloroplast) [Thalassiosira pseudonana]	0.185	20	7.57e-4	4	0	637
AAZ24027.1,WP_011042358.1	chemotaxis protein CheA [Colwellia psychrerythraea 34H],chemotaxis protein CheA [Colwellia psychrerythraea]	0.146	19	1.25e-4	8	8	638
AAZ24170.1,WP_011040898.1	hypothetical protein CPS_0008 [Colwellia psychrerythraea 34H],MULTISPECIES: YdcH family protein [Colwellia]	0.458	19	0.001	3	3	639
AAZ24867.1,WP_011044878.1	trypsin family protein [Colwellia psychrerythraea 34H],MULTISPECIES: S1C family serine protease [Colwellia]	0.332	19	2.55e-4	7	7	640
AAZ25165.1,WP_011042811.1	fumarate/nitrate reduction regulatory protein [Colwellia psychrerythraea 34H],FNR family transcription factor [Colwellia psychrerythraea]	0.435	19	3.73e-4	8	8	641
AAZ25287.1,WP_011045302.1	MSHA biogenesis protein MshE [Colwellia psychrerythraea 34H],MULTISPECIES: GspE/PulE family protein [Colwellia]	0.212	19	1.56e-4	8	8	642
AAZ25720.1,WP_011045356.1	aspartate carbamoyltransferase [Colwellia psychrerythraea 34H],MULTISPECIES: aspartate carbamoyltransferase [Colwellia]	0.246	19	2.65e-4	7	7	643
AAZ26224.1,WP_011043096.1	6-phosphogluconolactonase [Colwellia psychrerythraea 34H],6-phosphogluconolactonase [Colwellia psychrerythraea]	0.424	19	3.86e-4	10	10	644
AAZ26433.1,WP_011041693.1	putative lipoprotein [Colwellia psychrerythraea 34H],DUF1254 domain-containing protein [Colwellia psychrerythraea]	0.239	19	2.48e-4	9	9	645
AAZ26450.1	MSHA biogenesis protein MshL [Colwellia psychrerythraea 34H]	0.243	19	1.46e-4	8	8	646
WP_081428780.1	pilus (MSHA type) biogenesis protein MshL [Colwellia psychrerythraea]	0.246	19	1.48e-4	8	8	646
AAZ27011.1,WP_011042535.1	GTP-binding protein [Colwellia psychrerythraea 34H],ribosome biogenesis GTPase YlqF [Colwellia psychrerythraea]	0.229	19	2.88e-4	6	6	647
AAZ28545.1,WP_011044660.1	putative lipoprotein [Colwellia psychrerythraea 34H],MULTISPECIES: outer membrane protein assembly factor BamD [Colwellia]	0.429	19	3.54e-4	9	9	648
AAZ28729.1,WP_011044958.1	putative heme biosynthesis protein [Colwellia psychrerythraea 34H],MULTISPECIES: heme d1 biosynthesis radical SAM protein NirJ [Colwellia]	0.449	19	2.17e-4	12	12	649
CAY03227.1,WP_011043802.1,AAZ26054.1,CAV21273.1	unnamed protein product [Colwellia psychrerythraea 34H],MULTISPECIES: 3-deoxy-7-phosphoheptulonate synthase [Colwellia],phospho-2-dehydro-3-deoxyheptonate aldolase, trp-sensitive [Colwellia psychrerythraea 34H]	0.394	19	2.55e-4	9	7	650
WP_011041614.1,AAZ26405.1	WD40 repeat domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_0765 [Colwellia psychrerythraea 34H]	0.150	19	1.18e-4	7	7	651
WP_011041894.1,AAZ23989.1	MULTISPECIES: nitrate reductase cytochrome c-type subunit [Colwellia],periplasmic nitrate reductase, cytochrome c-type subunit [Colwellia psychrerythraea 34H]	0.222	19	5.34e-4	4	4	652
pdb|6A4F|A,pdb|6A4F|B	Chain A, Oligoribonuclease,Chain B, Oligoribonuclease	0.377	19	4.87e-4	6	1	653
AAZ28688.1,pdb|6A4A|A,sp|Q47VZ4.1|ORN_COLP3,WP_011045109.1	oligoribonuclease [Colwellia psychrerythraea 34H],Chain A, Oligoribonuclease,RecName: Full=Oligoribonuclease,oligoribonuclease [Colwellia psychrerythraea]	0.381	19	4.93e-4	6	1	653
AAZ24297.1,WP_011041130.1	hypothetical protein CPS_0256 [Colwellia psychrerythraea 34H],MULTISPECIES: delta-class carbonic anhydrase [Colwellia]	0.378	18	2.98e-4	9	9	654
AAZ25278.1,WP_011041801.1	ompA family protein [Colwellia psychrerythraea 34H],OmpA family protein [Colwellia psychrerythraea]	0.253	18	2.40e-4	7	7	655
AAZ25493.1,WP_011042021.1	FKBP-type peptidyl-prolyl cis-trans isomerase FkbP [Colwellia psychrerythraea 34H],MULTISPECIES: FKBP-type peptidyl-prolyl cis-trans isomerase [Colwellia]	0.646	18	5.75e-4	8	8	656
AAZ26048.1,WP_011043686.1	ATP-dependent Clp protease, ATP-binding subunit ClpA [Colwellia psychrerythraea 34H],MULTISPECIES: ATP-dependent Clp protease ATP-binding subunit ClpA [Colwellia]	0.168	18	1.12e-4	8	8	657
AAZ28013.1,sp|Q47XB3.1|HIS6_COLP3,WP_011044643.1	imidazoleglycerol phosphate synthase, cyclase subunit [Colwellia psychrerythraea 34H],RecName: Full=Imidazole glycerol phosphate synthase subunit HisF; AltName: Full=IGP synthase cyclase subunit; AltName: Full=IGP synthase subunit HisF; AltName: Full=ImGP synthase subunit HisF; Short=IGPS subunit HisF,imidazole glycerol phosphate synthase subunit HisF [Colwellia psychrerythraea]	0.457	18	3.27e-4	7	7	658
AAZ28560.1,WP_011042065.1	malate synthase G [Colwellia psychrerythraea 34H],malate synthase G [Colwellia psychrerythraea]	0.197	18	1.17e-4	10	10	659
WP_011041412.1,AAZ28311.1	MULTISPECIES: DNA-binding transcriptional regulator Fis [Colwellia],DNA-binding protein Fis [Colwellia psychrerythraea 34H]	0.305	18	8.89e-4	3	3	660
WP_011041581.1,AAZ26448.1	riboflavin synthase [Colwellia psychrerythraea],riboflavin synthase, alpha subunit [Colwellia psychrerythraea 34H]	0.310	18	3.64e-4	7	7	661
WP_011042028.1,AAZ25434.1	MULTISPECIES: YciK family oxidoreductase [Colwellia],oxidoreductase, short-chain dehydrogenase/reductase family [Colwellia psychrerythraea 34H]	0.139	18	3.45e-4	3	3	662
WP_011043089.1,AAZ24657.1	MULTISPECIES: M14 family metallopeptidase [Colwellia],hypothetical protein CPS_2275 [Colwellia psychrerythraea 34H]	0.335	18	2.38e-4	10	10	663
WP_011043605.1,AAZ27707.1	MULTISPECIES: c-type cytochrome [Colwellia],cytochrome c' [Colwellia psychrerythraea 34H]	0.409	18	5.31e-4	8	8	664
WP_011044507.1,AAZ26301.1	MULTISPECIES: MotA/TolQ/ExbB proton channel family protein [Colwellia],biopolymer transport exbB protein [Colwellia psychrerythraea 34H]	0.362	18	4.85e-4	6	6	665
WP_011044596.1,AAZ27630.1	MULTISPECIES: FKBP-type peptidyl-prolyl cis-trans isomerase [Colwellia],peptidyl-prolyl cis-trans isomerase, FKBP-type [Colwellia psychrerythraea 34H]	0.433	18	5.38e-4	4	4	666
WP_011045225.1,AAZ24417.1	MULTISPECIES: two-component system response regulator ArcA [Colwellia],aerobic respiration control protein ArcA [Colwellia psychrerythraea 34H]	0.433	18	3.62e-4	6	6	667
WP_011045230.1,AAZ24556.1	MULTISPECIES: glutamate synthase large subunit [Colwellia],glutamate synthase, large subunit [Colwellia psychrerythraea 34H]	0.087	18	5.68e-5	9	9	668
gi|2050584450|gb|QWM92991.1|	beta subunit of RNA polymerase (chloroplast) [Thalassiosira pseudonana]	0.006	18	6.09e-5	4	0	669
gi|116739876|gb|ABK20746.1|,gi|118411129|ref|YP_874523.1|,gi|125987645|sp|A0T0R1.1|RPOB_THAPS	DNA-directed RNA polymerase beta chain (chloroplast) [Thalassiosira pseudonana],RNA polymerase beta subunit (chloroplast) [Thalassiosira pseudonana],RecName: Full=DNA-directed RNA polymerase subunit beta; AltName: Full=PEP; AltName: Full=Plastid-encoded RNA polymerase subunit beta; Short=RNA polymerase subunit beta	0.006	18	6.09e-5	4	0	669
gi|220967777|gb|EED86153.1|,gi|224015730|ref|XP_002297513.1|	hypothetical protein THAPSDRAFT_bd1267 [Thalassiosira pseudonana CCMP1335]	0.007	18	6.22e-5	4	0	669
sp|Q47ZS6.1|IHFA_COLP3,WP_011043782.1,AAZ24737.1	RecName: Full=Integration host factor subunit alpha; Short=IHF-alpha,MULTISPECIES: integration host factor subunit alpha [Colwellia],integration host factor, alpha subunit [Colwellia psychrerythraea 34H]	0.742	18	8.71e-4	8	8	670
AAZ24187.1,WP_011042412.1	flavodoxin [Colwellia psychrerythraea 34H],MULTISPECIES: flavodoxin FldA [Colwellia]	0.356	17	4.58e-4	4	4	671
AAZ24481.1,WP_011040891.1,sp|Q48AS7.1|DNAA_COLP3	chromosomal replication initiator protein DnaA [Colwellia psychrerythraea 34H],MULTISPECIES: chromosomal replication initiator protein DnaA [Colwellia],RecName: Full=Chromosomal replication initiator protein DnaA	0.280	17	1.73e-4	8	8	672
AAZ24531.1,WP_011044775.1,CBM39772.1,sp|Q47WY2.1|GLYA4_COLP3	serine hydroxymethyltransferase [Colwellia psychrerythraea 34H],serine hydroxymethyltransferase [Colwellia psychrerythraea],unnamed protein product [Colwellia psychrerythraea 34H],RecName: Full=Serine hydroxymethyltransferase 4; Short=SHMT 4; Short=Serine methylase 4	0.201	17	1.91e-4	7	1	673
AAZ24614.1,CBL85918.1,WP_011040982.1	conserved hypothetical protein TIGR00255 [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H],MULTISPECIES: YicC/YloC family endoribonuclease [Colwellia]	0.397	17	2.78e-4	9	9	674
AAZ24985.1,WP_011042964.1	adenylylsulfate kinase [Colwellia psychrerythraea 34H],adenylyl-sulfate kinase [Colwellia psychrerythraea]	0.378	17	3.82e-4	5	5	675
AAZ26096.1,WP_011041919.1	NADH:ubiquinone oxidoreductase, Na(+)-translocating, B subunit [Colwellia psychrerythraea 34H],MULTISPECIES: NADH:ubiquinone reductase (Na(+)-transporting) subunit B [Colwellia]	0.102	17	1.99e-4	3	3	676
AAZ26207.1	putative heat shock protein 70 family protein [Colwellia psychrerythraea 34H]	0.456	17	1.76e-4	11	1	677
AAZ27274.1,WP_011043442.1	extracellular ribonuclease/nuclease fusion protein [Colwellia psychrerythraea 34H],ExeM/NucH family extracellular endonuclease [Colwellia psychrerythraea]	0.134	17	6.09e-5	9	9	678
AAZ27656.1,WP_011045360.1	molybdopterin biosynthesis moeA protein [Colwellia psychrerythraea 34H],molybdopterin molybdotransferase MoeA [Colwellia psychrerythraea]	0.183	17	1.95e-4	4	4	679
AAZ27861.1,WP_011045372.1	protease II [Colwellia psychrerythraea 34H],S9 family peptidase [Colwellia psychrerythraea]	0.107	17	1.11e-4	7	6	680
AAZ28822.1,WP_011042104.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H],methyl-accepting chemotaxis protein [Colwellia psychrerythraea]	0.174	17	1.43e-4	9	8	681
WP_011040961.1,AAZ24022.1	prolyl oligopeptidase family serine peptidase [Colwellia psychrerythraea],prolyl endopeptidase [Colwellia psychrerythraea 34H]	0.158	17	1.10e-4	8	8	682
WP_011041823.1,AAZ28738.1	glycoside hydrolase family 65 protein [Colwellia psychrerythraea],glycosyl hydrolase, family 65 [Colwellia psychrerythraea 34H]	0.120	17	1.01e-4	8	8	683
WP_011042948.1,AAZ28288.1,sp|Q483B3.1|KDSB_COLP3	3-deoxy-manno-octulosonate cytidylyltransferase [Colwellia psychrerythraea],3-deoxy-D-manno-octulosonate cytidylyltransferase [Colwellia psychrerythraea 34H],RecName: Full=3-deoxy-manno-octulosonate cytidylyltransferase; AltName: Full=CMP-2-keto-3-deoxyoctulosonic acid synthase; Short=CKS; Short=CMP-KDO synthase	0.357	17	2.85e-4	7	7	684
WP_011042982.1,AAZ28607.1,CAV24504.1	MYG1 family protein [Colwellia psychrerythraea],hypothetical protein CPS_2163 [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H]	0.215	17	2.76e-4	6	6	685
