Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
AAZ25596.1,WP_011044993.1,sp|Q47WB0.1|MAO1_COLP3	NAD-dependent malic enzyme [Colwellia psychrerythraea 34H],NAD-dependent malic enzyme [Colwellia psychrerythraea],RecName: Full=NAD-dependent malic enzyme; Short=NAD-ME	0.407	25	1.79e-4	12	12	671
AAZ26096.1,WP_011041919.1	NADH:ubiquinone oxidoreductase, Na(+)-translocating, B subunit [Colwellia psychrerythraea 34H],MULTISPECIES: NADH:ubiquinone reductase (Na(+)-transporting) subunit B [Colwellia]	0.125	25	2.52e-4	5	5	672
AAZ28349.1,WP_011041340.1	ribulose-phosphate 3-epimerase [Colwellia psychrerythraea 34H],ribulose-phosphate 3-epimerase [Colwellia psychrerythraea]	0.616	25	4.49e-4	8	8	673
AAZ28678.1,WP_011045598.1	hypothetical protein CPS_4879 [Colwellia psychrerythraea 34H],MULTISPECIES: outer membrane protein OmpK [Colwellia]	0.233	25	3.66e-4	4	4	674
WP_011040931.1,sp|Q48AW6.1|ATP6_COLP3,AAZ25166.1	MULTISPECIES: F0F1 ATP synthase subunit A [Colwellia],RecName: Full=ATP synthase subunit a; AltName: Full=ATP synthase F0 sector subunit a; AltName: Full=F-ATPase subunit 6,ATP synthase F0, A subunit [Colwellia psychrerythraea 34H]	0.100	25	3.86e-4	3	3	675
WP_011042301.1,sp|Q485Q8.1|EFPL_COLP3,AAZ28094.1	MULTISPECIES: elongation factor P-like protein EfpL [Colwellia],RecName: Full=Elongation factor protein EfpL,elongation factor P-like protein YeiP [Colwellia psychrerythraea 34H]	0.419	25	5.27e-4	8	8	676
WP_011043612.1,AAZ25943.1	DUF1302 domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_2806 [Colwellia psychrerythraea 34H]	0.231	25	1.45e-4	9	9	677
WP_011044579.1,AAZ25944.1	DUF3083 family protein [Colwellia psychrerythraea],hypothetical protein CPS_3831 [Colwellia psychrerythraea 34H]	0.455	25	2.69e-4	12	12	678
WP_011044633.1,AAZ23982.1	MULTISPECIES: glycine cleavage system transcriptional repressor [Colwellia],ACT domain protein [Colwellia psychrerythraea 34H]	0.461	25	6.10e-4	6	6	679
WP_041736683.1	phosphoserine phosphatase SerB [Colwellia psychrerythraea]	0.411	25	2.99e-4	11	11	680
AAZ24469.1	phosphoserine phosphatase [Colwellia psychrerythraea 34H]	0.451	25	3.29e-4	11	11	680
AAZ24394.1,WP_011044768.1	formate dehydrogenase, alpha subunit [Colwellia psychrerythraea 34H],formate dehydrogenase subunit alpha [Colwellia psychrerythraea]	0.281	24	1.00e-4	19	15	681
AAZ24481.1,WP_011040891.1,sp|Q48AS7.1|DNAA_COLP3	chromosomal replication initiator protein DnaA [Colwellia psychrerythraea 34H],MULTISPECIES: chromosomal replication initiator protein DnaA [Colwellia],RecName: Full=Chromosomal replication initiator protein DnaA	0.349	24	2.10e-4	11	11	682
AAZ26056.1,WP_011043614.1	aminopeptidase N [Colwellia psychrerythraea 34H],aminopeptidase N [Colwellia psychrerythraea]	0.150	24	1.11e-4	10	9	683
WP_011042410.1,AAZ24415.1	MULTISPECIES: PhnA domain-containing protein [Colwellia],putative phosphonoacetate hydrolase PhnA [Colwellia psychrerythraea 34H]	0.481	24	5.11e-4	6	6	684
WP_011044009.1,AAZ27247.1	pyridoxal phosphate-dependent aminotransferase [Colwellia psychrerythraea],aminotransferase, class I [Colwellia psychrerythraea 34H]	0.423	24	2.35e-4	12	12	685
WP_011044664.1,AAZ28606.1	MULTISPECIES: RNA recognition motif domain-containing protein [Colwellia],RNA-binding protein [Colwellia psychrerythraea 34H]	0.718	24	0.001	6	6	686
WP_011044828.1,AAZ28184.1	MULTISPECIES: acetoacetyl-CoA reductase [Colwellia],acetoacetyl-CoA reductase [Colwellia psychrerythraea 34H]	0.542	24	4.03e-4	8	8	687
WP_232769051.1	MULTISPECIES: pseudouridine synthase [Colwellia]	0.504	24	3.43e-4	10	0	688
gi|224015796|ref|XP_002297546.1|,gi|220967810|gb|EED86186.1|,gi|116739859|gb|ABK20729.1|,gi|2050584467|gb|QWM93008.1|,gi|118411112|ref|YP_874506.1|,gi|125987716|sp|A0T0P4.1|ATPA_THAPS	ATP synthase alpha chain, thylakoid ATPase, plastid protein [Thalassiosira pseudonana CCMP1335],ATP synthase CF1 alpha chain (chloroplast) [Thalassiosira pseudonana],CF1 alpha subunit of ATP synthase (chloroplast) [Thalassiosira pseudonana],ATP synthase CF1 alpha subunit (chloroplast) [Thalassiosira pseudonana],RecName: Full=ATP synthase subunit alpha, chloroplastic; AltName: Full=ATP synthase F1 sector subunit alpha; AltName: Full=F-ATPase subunit alpha	0.040	24	1.92e-4	2	0	689
gi|224005467|ref|XP_002291694.1|,gi|220972213|gb|EED90545.1|	mitochondrial ATPase, inner membrane [Thalassiosira pseudonana CCMP1335]	0.037	24	1.78e-4	2	0	689
sp|Q47ZS6.1|IHFA_COLP3,WP_011043782.1,AAZ24737.1	RecName: Full=Integration host factor subunit alpha; Short=IHF-alpha,MULTISPECIES: integration host factor subunit alpha [Colwellia],integration host factor, alpha subunit [Colwellia psychrerythraea 34H]	0.629	24	9.96e-4	7	7	690
sp|Q482U1.1|RIMP_COLP3,WP_011043020.1,AAZ27528.1	RecName: Full=Ribosome maturation factor RimP,ribosome maturation factor RimP [Colwellia psychrerythraea],hypothetical protein CPS_2201 [Colwellia psychrerythraea 34H]	0.384	24	6.40e-4	4	4	691
AAZ24134.1,WP_011043458.1	alpha-1,2-mannosidase family protein [Colwellia psychrerythraea 34H],GH92 family glycosyl hydrolase [Colwellia psychrerythraea]	0.212	23	1.09e-4	12	12	692
AAZ24219.1,sp|Q48A63.1|ENGB_COLP3,WP_011041157.1	putative GTP-binding protein [Colwellia psychrerythraea 34H],RecName: Full=Probable GTP-binding protein EngB,MULTISPECIES: ribosome biogenesis GTP-binding protein YihA/YsxC [Colwellia]	0.344	23	4.13e-4	8	8	693
AAZ24322.1,WP_011042885.1	DNA-binding protein, HU family [Colwellia psychrerythraea 34H],HU family DNA-binding protein [Colwellia psychrerythraea]	0.593	23	0.001	4	2	694
AAZ24357.1,sp|Q47WG1.1|LEUD_COLP3,WP_011044942.1	3-isopropylmalate dehydratase, small subunit [Colwellia psychrerythraea 34H],RecName: Full=3-isopropylmalate dehydratase small subunit; AltName: Full=Alpha-IPM isomerase; Short=IPMI; AltName: Full=Isopropylmalate isomerase,MULTISPECIES: 3-isopropylmalate dehydratase small subunit [Colwellia]	0.581	23	4.68e-4	7	7	695
AAZ25319.1,WP_011041450.1	nitric-oxide reductase, C subunit [Colwellia psychrerythraea 34H],MULTISPECIES: c-type cytochrome [Colwellia]	0.432	23	6.26e-4	8	8	696
AAZ25416.1,WP_011042549.1	iojap-related protein [Colwellia psychrerythraea 34H],MULTISPECIES: ribosome silencing factor [Colwellia]	0.575	23	8.73e-4	7	7	697
AAZ25934.1	putative allantoinase [Colwellia psychrerythraea 34H]	0.319	23	1.96e-4	11	11	698
WP_041737182.1	MULTISPECIES: allantoinase AllB [Colwellia]	0.332	23	2.03e-4	11	11	698
AAZ28134.1,WP_011043019.1	GGDEF/EAL domain protein [Colwellia psychrerythraea 34H],EAL domain-containing protein [Colwellia psychrerythraea]	0.328	23	1.46e-4	14	14	699
AAZ28822.1,WP_011042104.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H],methyl-accepting chemotaxis protein [Colwellia psychrerythraea]	0.174	23	1.66e-4	8	7	700
WP_011041813.1,AAZ26067.1	MULTISPECIES: hypothetical protein [Colwellia],hypothetical protein CPS_0970 [Colwellia psychrerythraea 34H]	0.890	23	9.26e-4	6	6	701
WP_011042290.1,AAZ25999.1	M24 family metallopeptidase [Colwellia psychrerythraea],putative Xaa-Pro aminopeptidase [Colwellia psychrerythraea 34H]	0.289	23	2.57e-4	8	8	702
WP_011042873.1,AAZ26861.1	malic enzyme-like NAD(P)-binding protein [Colwellia psychrerythraea],NADP-dependent malic enzyme, truncated [Colwellia psychrerythraea 34H]	0.155	23	2.24e-4	6	0	703
WP_011043094.1,AAZ25402.1	MULTISPECIES: MurR/RpiR family transcriptional regulator [Colwellia],transcriptional regulator, RpiR family [Colwellia psychrerythraea 34H]	0.504	23	3.28e-4	11	11	704
WP_011043886.1,AAZ27595.1	PfaD family polyunsaturated fatty acid/polyketide biosynthesis protein [Colwellia psychrerythraea],polyunsaturated fatty acid synthase PfaD [Colwellia psychrerythraea 34H]	0.235	23	1.74e-4	9	9	705
WP_011045671.1,AAZ28170.1	MULTISPECIES: sodium:solute symporter family protein [Colwellia],sodium/solute symporter family protein [Colwellia psychrerythraea 34H]	0.156	23	1.55e-4	8	8	706
WP_011045692.1,AAZ25484.1	MULTISPECIES: bifunctional GTP diphosphokinase/guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase [Colwellia],guanosine-3,5-bis(diphosphate) 3-pyrophosphohydrolase [Colwellia psychrerythraea 34H]	0.240	23	1.32e-4	13	13	707
AAZ24531.1,WP_011044775.1,CBM39772.1,sp|Q47WY2.1|GLYA4_COLP3	serine hydroxymethyltransferase [Colwellia psychrerythraea 34H],serine hydroxymethyltransferase [Colwellia psychrerythraea],unnamed protein product [Colwellia psychrerythraea 34H],RecName: Full=Serine hydroxymethyltransferase 4; Short=SHMT 4; Short=Serine methylase 4	0.156	22	2.12e-4	6	4	708
sp|Q481S6.1|GLYA2_COLP3,AAZ25763.1,WP_011043287.1,CBM39771.1	RecName: Full=Serine hydroxymethyltransferase 2; Short=SHMT 2; Short=Serine methylase 2,serine hydroxymethyltransferase [Colwellia psychrerythraea 34H],MULTISPECIES: serine hydroxymethyltransferase [Colwellia],unnamed protein product [Colwellia psychrerythraea 34H]	0.156	22	2.12e-4	6	4	708
AAZ24978.1,sp|Q487E7.1|TRUD_COLP3,WP_011041912.1	hypothetical protein CPS_1074 [Colwellia psychrerythraea 34H],RecName: Full=tRNA pseudouridine synthase D; AltName: Full=tRNA pseudouridine(13) synthase; AltName: Full=tRNA pseudouridylate synthase D; AltName: Full=tRNA-uridine isomerase D,tRNA pseudouridine(13) synthase TruD [Colwellia psychrerythraea]	0.572	22	2.41e-4	14	14	709
AAZ24985.1,WP_011042964.1	adenylylsulfate kinase [Colwellia psychrerythraea 34H],adenylyl-sulfate kinase [Colwellia psychrerythraea]	0.459	22	4.24e-4	6	6	710
AAZ25960.1,WP_011042972.1	3-oxoacyl-(acyl carrier protein) synthase III, homolog [Colwellia psychrerythraea 34H],MULTISPECIES: 3-oxoacyl-ACP synthase III [Colwellia]	0.315	22	2.54e-4	7	7	711
AAZ27976.1,WP_011041088.1	transcriptional regulator, TetR family [Colwellia psychrerythraea 34H],MULTISPECIES: TetR/AcrR family transcriptional regulator [Colwellia]	0.307	22	4.06e-4	8	8	712
WP_011040897.1,AAZ28041.1	MULTISPECIES: TraR/DksA family transcriptional regulator [Colwellia],hypothetical protein CPS_0007 [Colwellia psychrerythraea 34H]	0.788	22	8.52e-4	8	8	713
WP_011041437.1,AAZ26171.1	asparagine synthase-related protein [Colwellia psychrerythraea],hypothetical protein CPS_0587 [Colwellia psychrerythraea 34H]	0.322	22	1.83e-4	13	13	714
WP_011042400.1,sp|Q485F9.1|FABZ_COLP3,AAZ24391.1	MULTISPECIES: 3-hydroxyacyl-ACP dehydratase FabZ [Colwellia],RecName: Full=3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ; AltName: Full=(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase; Short=(3R)-hydroxymyristoyl-ACP dehydrase; AltName: Full=Beta-hydroxyacyl-ACP dehydratase,beta-hydroxyacyl-(acyl-carrier-protein) dehydratase FabZ [Colwellia psychrerythraea 34H]	0.360	22	5.90e-4	6	6	715
WP_011042815.1,AAZ27635.1	MULTISPECIES: FixH family protein [Colwellia],hypothetical protein CPS_1991 [Colwellia psychrerythraea 34H]	0.378	22	5.40e-4	4	4	716
WP_011043034.1,AAZ25060.1	MULTISPECIES: succinate dehydrogenase, cytochrome b556 subunit [Colwellia],succinate dehydrogenase, cytochrome b556 subunit [Colwellia psychrerythraea 34H]	0.355	22	7.14e-4	4	4	717
WP_011043148.1,AAZ28833.1,sp|Q482G4.1|KCY_COLP3	MULTISPECIES: (d)CMP kinase [Colwellia],cytidylate kinase [Colwellia psychrerythraea 34H],RecName: Full=Cytidylate kinase; Short=CK; AltName: Full=Cytidine monophosphate kinase; Short=CMP kinase	0.513	22	3.92e-4	8	8	718
WP_011043959.1,AAZ28319.1	acetate/propionate family kinase [Colwellia psychrerythraea],acetate kinase [Colwellia psychrerythraea 34H]	0.376	22	2.15e-4	9	9	719
WP_011045202.1,sp|Q47VQ1.1|RSMH_COLP3,AAZ27604.1	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH [Colwellia psychrerythraea],RecName: Full=Ribosomal RNA small subunit methyltransferase H; AltName: Full=16S rRNA m(4)C1402 methyltransferase; AltName: Full=rRNA (cytosine-N(4)-)-methyltransferase RsmH,S-adenosyl-methyltransferase MraW [Colwellia psychrerythraea 34H]	0.335	22	2.80e-4	9	9	720
WP_011045230.1,AAZ24556.1	MULTISPECIES: glutamate synthase large subunit [Colwellia],glutamate synthase, large subunit [Colwellia psychrerythraea 34H]	0.130	22	5.96e-5	13	13	721
WP_041738109.1	MULTISPECIES: ribonuclease III [Colwellia]	0.367	22	3.35e-4	8	8	722
sp|Q47WP5.1|RNC_COLP3,AAZ27454.1	RecName: Full=Ribonuclease 3; AltName: Full=Ribonuclease III; Short=RNase III,ribonuclease III [Colwellia psychrerythraea 34H]	0.365	22	3.33e-4	8	8	722
WP_238383606.1	amidohydrolase family protein [Colwellia psychrerythraea]	0.171	22	8.12e-5	14	14	723
AAZ24146.1	amidohydrolase family protein [Colwellia psychrerythraea 34H]	0.175	22	8.27e-5	14	14	723
AAZ24558.1,WP_011044217.1	transcription elongation factor GreA [Colwellia psychrerythraea 34H],MULTISPECIES: transcription elongation factor GreA [Colwellia]	0.367	21	5.35e-4	7	7	724
AAZ24568.1,WP_011045600.1	NADP-dependent malic enzyme, truncated [Colwellia psychrerythraea 34H],malic enzyme-like NAD(P)-binding protein [Colwellia psychrerythraea]	0.207	21	2.04e-4	8	5	725
AAZ24903.1,WP_011042192.1	hydrophobe/amphiphile efflux-1 family protein [Colwellia psychrerythraea 34H],MULTISPECIES: efflux RND transporter permease subunit [Colwellia]	0.178	21	8.04e-5	13	13	726
AAZ25443.1,WP_011040892.1	DNA polymerase III, beta subunit [Colwellia psychrerythraea 34H],MULTISPECIES: DNA polymerase III subunit beta [Colwellia]	0.245	21	2.30e-4	7	7	727
AAZ26207.1	putative heat shock protein 70 family protein [Colwellia psychrerythraea 34H]	0.438	21	1.87e-4	11	11	728
WP_041737178.1	MULTISPECIES: molecular chaperone [Colwellia]	0.437	21	1.87e-4	11	11	728
AAZ26309.1,WP_011040903.1,sp|Q48AT5.1|PEPQ_COLP3	Xaa-Pro dipeptidase [Colwellia psychrerythraea 34H],MULTISPECIES: Xaa-Pro dipeptidase [Colwellia],RecName: Full=Xaa-Pro dipeptidase; Short=X-Pro dipeptidase; AltName: Full=Imidodipeptidase; AltName: Full=Proline dipeptidase; Short=Prolidase	0.372	21	1.91e-4	11	11	729
WP_011040911.1,AAZ24689.1	LysM peptidoglycan-binding domain-containing protein [Colwellia psychrerythraea],LysM domain protein [Colwellia psychrerythraea 34H]	0.357	21	2.34e-4	9	9	730
WP_011040955.1,AAZ25218.1	DNA helicase II [Colwellia psychrerythraea],DNA helicase II [Colwellia psychrerythraea 34H]	0.209	21	1.17e-4	12	11	731
WP_011041412.1,AAZ28311.1	MULTISPECIES: DNA-binding transcriptional regulator Fis [Colwellia],DNA-binding protein Fis [Colwellia psychrerythraea 34H]	0.305	21	8.90e-4	3	3	732
WP_011041453.1,AAZ27834.1	S10 family peptidase [Colwellia psychrerythraea],serine carboxypeptidase [Colwellia psychrerythraea 34H]	0.221	21	1.68e-4	9	9	733
WP_011042030.1,AAZ24866.1	MULTISPECIES: protease SohB [Colwellia],sohB protein, peptidase U7 family [Colwellia psychrerythraea 34H]	0.390	21	2.42e-4	9	9	734
WP_011043089.1,AAZ24657.1	MULTISPECIES: M14 family metallopeptidase [Colwellia],hypothetical protein CPS_2275 [Colwellia psychrerythraea 34H]	0.408	21	2.38e-4	10	10	735
WP_011043164.1,CAV24715.1,AAZ25210.1	MULTISPECIES: Bax inhibitor-1/YccA family protein [Colwellia],unnamed protein product [Colwellia psychrerythraea 34H],putative membrane protein [Colwellia psychrerythraea 34H]	0.090	21	3.81e-4	5	5	736
WP_011043384.1,AAZ24039.1	MULTISPECIES: PBPRA1643 family SWIM/SEC-C metal-binding motif protein [Colwellia],hypothetical protein CPS_2575 [Colwellia psychrerythraea 34H]	0.436	21	7.68e-4	6	6	737
WP_011044540.1,AAZ24699.1,sp|Q47XL6.1|FOLD2_COLP3	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD [Colwellia psychrerythraea],FolD bifunctional protein [Colwellia psychrerythraea 34H],RecName: Full=Bifunctional protein FolD 2; Includes: RecName: Full=Methylenetetrahydrofolate dehydrogenase; Includes: RecName: Full=Methenyltetrahydrofolate cyclohydrolase	0.595	21	2.98e-4	10	10	738
WP_011045080.1,AAZ28149.1	cytochrome c oxidase accessory protein CcoG [Colwellia psychrerythraea],iron-sulfur cluster-binding protein [Colwellia psychrerythraea 34H]	0.164	21	1.74e-4	8	8	739
WP_011045481.1,AAZ26736.1	MULTISPECIES: DUF2333 family protein [Colwellia],hypothetical protein CPS_4756 [Colwellia psychrerythraea 34H]	0.248	21	2.56e-4	9	9	740
gi|15080273|gb|AAH11901.1|,gi|33991652|gb|AAH56421.1|	(CONTAMINANT) Keratin 17 [Homo sapiens]	0.109	21	1.96e-4	6	0	741
gi|34783124|gb|AAH02539.2|	(CONTAMINANT) Keratin 19 [Homo sapiens]	0.104	21	2.04e-4	6	1	742
sp|Q47WU9.1|RIMM_COLP3,AAZ27865.1,WP_011044804.1	RecName: Full=Ribosome maturation factor RimM,16S rRNA processing protein RimM [Colwellia psychrerythraea 34H],MULTISPECIES: ribosome maturation factor RimM [Colwellia]	0.733	21	4.80e-4	7	7	743
AAZ25003.1,WP_011044440.1,CBV31961.1,CBG18606.1	electron transfer flavoprotein-ubiquinone oxidoreductase [Colwellia psychrerythraea 34H],electron transfer flavoprotein-ubiquinone oxidoreductase [Colwellia psychrerythraea],unnamed protein product [Colwellia psychrerythraea 34H]	0.271	20	1.46e-4	10	10	744
AAZ25493.1,WP_011042021.1	FKBP-type peptidyl-prolyl cis-trans isomerase FkbP [Colwellia psychrerythraea 34H],MULTISPECIES: FKBP-type peptidyl-prolyl cis-trans isomerase [Colwellia]	0.544	20	5.48e-4	7	7	745
AAZ25873.1,WP_011045544.1	hypothetical protein CPS_4825 [Colwellia psychrerythraea 34H],Der GTPase-activating protein YihI [Colwellia psychrerythraea]	0.418	20	3.87e-4	7	7	746
AAZ25919.1,sp|Q47VZ2.1|PSD_COLP3	phosphatidylserine decarboxylase [Colwellia psychrerythraea 34H],RecName: Full=Phosphatidylserine decarboxylase proenzyme; Contains: RecName: Full=Phosphatidylserine decarboxylase alpha chain; Contains: RecName: Full=Phosphatidylserine decarboxylase beta chain	0.448	20	2.71e-4	10	1	747
AAZ26037.1,sp|Q47VJ8.1|RSMA_COLP3,WP_011045255.1	dimethyladenosine transferase [Colwellia psychrerythraea 34H],RecName: Full=Ribosomal RNA small subunit methyltransferase A; AltName: Full=16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase; AltName: Full=16S rRNA dimethyladenosine transferase; AltName: Full=16S rRNA dimethylase; AltName: Full=S-adenosylmethionine-6-N', N'-adenosyl(rRNA) dimethyltransferase,16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA [Colwellia psychrerythraea]	0.522	20	2.67e-4	10	10	748
AAZ26117.1	putative GTP cyclohydrolase II [Colwellia psychrerythraea 34H]	0.446	20	3.95e-4	7	1	749
AAZ26272.1,WP_011042091.1	conserved hypothetical protein TIGR00046 [Colwellia psychrerythraea 34H],16S rRNA (uracil(1498)-N(3))-methyltransferase [Colwellia psychrerythraea]	0.619	20	3.30e-4	8	8	750
AAZ26617.1,WP_011044671.1	efflux transporter, RND family, MFP subunit [Colwellia psychrerythraea 34H],efflux RND transporter periplasmic adaptor subunit [Colwellia psychrerythraea]	0.245	20	2.05e-4	7	7	751
AAZ26802.1,WP_011044162.1	ATP-dependent RNA helicase, DEAD box family [Colwellia psychrerythraea 34H],DEAD/DEAH box helicase [Colwellia psychrerythraea]	0.322	20	1.86e-4	11	11	752
AAZ26807.1,WP_011042444.1	putative 3-oxoacyl-(acyl-carrier protein) reductase [Colwellia psychrerythraea 34H],MULTISPECIES: SDR family oxidoreductase [Colwellia]	0.367	20	3.14e-4	8	8	753
AAZ27857.1,WP_011041289.1	hypothetical protein CPS_0428 [Colwellia psychrerythraea 34H],MULTISPECIES: DUF1338 domain-containing protein [Colwellia]	0.272	20	3.04e-4	8	8	754
AAZ28245.1,WP_011041328.1	type IV pilus biogenesis protein PilM [Colwellia psychrerythraea 34H],pilus assembly protein PilM [Colwellia psychrerythraea]	0.329	20	2.24e-4	8	8	755
AAZ28565.1,WP_011041307.1	hypothetical protein CPS_0446 [Colwellia psychrerythraea 34H],DUF2780 domain-containing protein [Colwellia psychrerythraea]	0.685	20	4.45e-4	9	9	756
CAY03227.1,WP_011043802.1,AAZ26054.1,CAV21273.1	unnamed protein product [Colwellia psychrerythraea 34H],MULTISPECIES: 3-deoxy-7-phosphoheptulonate synthase [Colwellia],phospho-2-dehydro-3-deoxyheptonate aldolase, trp-sensitive [Colwellia psychrerythraea 34H]	0.463	20	2.30e-4	10	8	757
WP_011041161.1,AAZ25970.1	efflux RND transporter permease subunit [Colwellia psychrerythraea],AcrB/AcrD/AcrF family protein [Colwellia psychrerythraea 34H]	0.160	20	7.82e-5	12	12	758
WP_011041433.1,AAZ24796.1	asparagine synthase-related protein [Colwellia psychrerythraea],hypothetical protein CPS_0583 [Colwellia psychrerythraea 34H]	0.309	20	1.58e-4	12	12	759
WP_011041878.1,AAZ26741.1	heme lyase CcmF/NrfE family subunit [Colwellia psychrerythraea],cytochrome c-type biogenesis protein CcmF [Colwellia psychrerythraea 34H]	0.184	20	1.19e-4	9	9	760
