Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
WP_011045681.1,AAZ27469.1	MULTISPECIES: DcaP family trimeric outer membrane transporter [Colwellia],hypothetical protein CPS_4962 [Colwellia psychrerythraea 34H]	0.554	50	6.21e-4	14	13	373
pdb|5C5Y|D,pdb|5C5Y|C,pdb|5C5Y|B,pdb|5C5Y|A	Chain D, Deoxyribose-phosphate aldolase,Chain C, Deoxyribose-phosphate aldolase,Chain B, Deoxyribose-phosphate aldolase,Chain A, Deoxyribose-phosphate aldolase	0.783	50	8.31e-4	16	16	374
WP_011042796.1,AAZ26819.1	deoxyribose-phosphate aldolase [Colwellia psychrerythraea],deoxyribose-phosphate aldolase [Colwellia psychrerythraea 34H]	0.802	50	8.50e-4	16	16	374
sp|Q47V01.1|SYY_COLP3,AAZ24461.1,WP_011045452.1	RecName: Full=Tyrosine--tRNA ligase; AltName: Full=Tyrosyl-tRNA synthetase; Short=TyrRS,tyrosyl-tRNA synthetase [Colwellia psychrerythraea 34H],tyrosine--tRNA ligase [Colwellia psychrerythraea]	0.534	50	5.47e-4	21	21	375
AAZ24073.1,WP_011041415.1	hypothetical protein CPS_0554 [Colwellia psychrerythraea 34H],class I SAM-dependent methyltransferase [Colwellia psychrerythraea]	0.557	49	7.59e-4	13	13	376
AAZ24588.1,WP_011041272.1	putative aminopeptidase [Colwellia psychrerythraea 34H],M1 family metallopeptidase [Colwellia psychrerythraea]	0.351	49	2.70e-4	19	19	377
AAZ25607.1,WP_011041181.1	UDP-N-acetylglucosamine 2-epimerase/UDP-N-acetyl-D-mannosamine dehydrogenase [Colwellia psychrerythraea 34H],non-hydrolyzing UDP-N-acetylglucosamine 2-epimerase [Colwellia psychrerythraea]	0.445	49	2.82e-4	20	20	378
AAZ25852.1	ATP-dependent RNA helicase SrmB [Colwellia psychrerythraea 34H]	0.323	49	4.98e-4	11	0	379
AAZ25932.1,WP_011044980.1	PQQ enzyme repeat domain protein [Colwellia psychrerythraea 34H],outer membrane protein assembly factor BamB [Colwellia psychrerythraea]	0.502	49	5.17e-4	16	16	380
WP_011040916.1,AAZ24419.1,CAY08768.1	MULTISPECIES: 5-(carboxyamino)imidazole ribonucleotide mutase [Colwellia],phosphoribosylaminoimidazole carboxylase, catalytic subunit [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H]	0.881	49	0.001	12	12	381
WP_011040987.1,AAZ24239.1,sp|Q48AN3.1|RNPH_COLP3	MULTISPECIES: ribonuclease PH [Colwellia],ribonuclease PH [Colwellia psychrerythraea 34H],RecName: Full=Ribonuclease PH; Short=RNase PH; AltName: Full=tRNA nucleotidyltransferase	0.599	49	9.03e-4	10	10	382
WP_011042380.1,AAZ24635.1,CBL74594.1	phosphoglycerate dehydrogenase [Colwellia psychrerythraea],D-3-phosphoglycerate dehydrogenase [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H]	0.463	49	5.13e-4	17	17	383
AAZ25704.1,WP_011044371.1	L-serine ammonia-lyase [Colwellia psychrerythraea 34H],L-serine ammonia-lyase [Colwellia psychrerythraea]	0.469	48	4.58e-4	18	18	384
AAZ26762.1,WP_011042277.1	neutral zinc metallopeptidase, M13 family [Colwellia psychrerythraea 34H],M13 family metallopeptidase [Colwellia psychrerythraea]	0.456	48	3.05e-4	24	24	385
CAZ76898.1,AAZ24291.1,sp|Q487R0.1|CH10_COLP3,WP_011041799.1	unnamed protein product [Colwellia psychrerythraea 34H],chaperone protein GroES [Colwellia psychrerythraea 34H],RecName: Full=Co-chaperonin GroES; AltName: Full=10 kDa chaperonin; AltName: Full=Chaperonin-10; Short=Cpn10,MULTISPECIES: co-chaperone GroES [Colwellia]	0.792	48	0.002	8	8	386
WP_011042787.1,AAZ24562.1	MULTISPECIES: alkaline phosphatase [Colwellia],alkaline phosphatase [Colwellia psychrerythraea 34H]	0.535	48	4.40e-4	17	17	387
WP_011043355.1,AAZ27444.1	O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase family protein [Colwellia psychrerythraea],O-acetylhomoserine/O-acetylserine sulfhydrylase [Colwellia psychrerythraea 34H]	0.437	48	4.96e-4	16	16	388
WP_011044418.1,AAZ26385.1,CBM38510.1	MULTISPECIES: pyrroline-5-carboxylate reductase [Colwellia],pyrroline-5-carboxylate reductase [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H]	0.509	48	7.68e-4	16	16	389
AAZ25963.1,WP_011045691.1,sp|Q47UB2.1|RPOZ_COLP3	DNA-directed RNA polymerase, omega subunit [Colwellia psychrerythraea 34H],MULTISPECIES: DNA-directed RNA polymerase subunit omega [Colwellia],RecName: Full=DNA-directed RNA polymerase subunit omega; Short=RNAP omega subunit; AltName: Full=RNA polymerase omega subunit; AltName: Full=Transcriptase subunit omega	0.937	47	0.002	9	9	390
AAZ27914.1,sp|Q47W53.1|UPP_COLP3,WP_011045050.1	uracil phosphoribosyltransferase [Colwellia psychrerythraea 34H],RecName: Full=Uracil phosphoribosyltransferase; AltName: Full=UMP pyrophosphorylase; AltName: Full=UPRTase,MULTISPECIES: uracil phosphoribosyltransferase [Colwellia]	0.683	47	9.87e-4	12	12	391
AAZ28065.1,WP_011044312.1,sp|Q47Y94.1|RF1_COLP3	peptide chain release factor 1 [Colwellia psychrerythraea 34H],MULTISPECIES: peptide chain release factor 1 [Colwellia],RecName: Full=Peptide chain release factor 1; Short=RF-1	0.486	47	5.67e-4	16	16	392
CAY07350.1,WP_011045085.1,AAZ24454.1	unnamed protein product [Colwellia psychrerythraea 34H],MULTISPECIES: glutathione peroxidase [Colwellia],peroxiredoxin/glutaredoxin family protein [Colwellia psychrerythraea 34H]	0.599	47	8.48e-4	12	12	393
WP_011041253.1,sp|Q489W4.1|FADA_COLP3,AAZ25024.1	acetyl-CoA C-acyltransferase FadA [Colwellia psychrerythraea],RecName: Full=3-ketoacyl-CoA thiolase; AltName: Full=Acetyl-CoA acyltransferase; AltName: Full=Beta-ketothiolase; AltName: Full=Fatty acid oxidation complex subunit beta,fatty oxidation complex, beta subunit [Colwellia psychrerythraea 34H]	0.298	47	5.32e-4	13	13	394
WP_011041278.1,AAZ24350.1,sp|Q489T9.1|RS18_COLP3	MULTISPECIES: 30S ribosomal protein S18 [Colwelliaceae],ribosomal protein S18 [Colwellia psychrerythraea 34H],RecName: Full=Small ribosomal subunit protein bS18; AltName: Full=30S ribosomal protein S18	0.600	47	0.003	7	7	395
WP_011044235.1,AAZ26820.1	Grx4 family monothiol glutaredoxin [Colwellia psychrerythraea],glutaredoxin, homolog [Colwellia psychrerythraea 34H]	0.586	47	0.002	8	8	396
sp|Q47YJ7.1|GLMM_COLP3,AAZ28153.1,WP_011044209.1	RecName: Full=Phosphoglucosamine mutase,phosphoglucosamine mutase [Colwellia psychrerythraea 34H],MULTISPECIES: phosphoglucosamine mutase [Colwellia]	0.521	47	4.61e-4	19	19	397
sp|Q48A14.1|STHA_COLP3,AAZ24633.1	RecName: Full=Soluble pyridine nucleotide transhydrogenase; Short=STH; AltName: Full=NAD(P)(+) transhydrogenase [B-specific],soluble pyridine nucleotide transhydrogenase [Colwellia psychrerythraea 34H]	0.502	47	4.41e-4	16	16	398
WP_274377085.1	Si-specific NAD(P)(+) transhydrogenase [Colwellia psychrerythraea]	0.493	47	4.32e-4	16	16	398
AAZ24051.1,WP_011045257.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H],MULTISPECIES: methyl-accepting chemotaxis protein [Colwellia]	0.317	46	2.99e-4	14	12	399
AAZ26459.1,WP_011044307.1,sp|Q47Y99.1|KDSA_COLP3	3-deoxy-8-phosphooctulonate synthase [Colwellia psychrerythraea 34H],MULTISPECIES: 3-deoxy-8-phosphooctulonate synthase [Colwellia],RecName: Full=2-dehydro-3-deoxyphosphooctonate aldolase; AltName: Full=3-deoxy-D-manno-octulosonic acid 8-phosphate synthase; AltName: Full=KDO-8-phosphate synthase; Short=KDO 8-P synthase; Short=KDOPS; AltName: Full=Phospho-2-dehydro-3-deoxyoctonate aldolase	0.689	46	7.18e-4	15	15	400
AAZ27300.1,WP_011042774.1	CBS domain protein [Colwellia psychrerythraea 34H],MULTISPECIES: CBS domain-containing protein [Colwellia]	0.840	46	0.002	13	13	401
AAZ28647.1,WP_011042697.1	DNA-binding protein, HU family [Colwellia psychrerythraea 34H],MULTISPECIES: HU family DNA-binding protein [Colwellia]	0.934	46	0.002	11	8	402
WP_011041430.1,AAZ27542.1	polysaccharide biosynthesis tyrosine autokinase [Colwellia psychrerythraea],tyrosine-protein kinase [Colwellia psychrerythraea 34H]	0.361	46	2.65e-4	20	20	403
WP_011042033.1,AAZ26687.1	arginase family protein [Colwellia psychrerythraea],arginase family protein [Colwellia psychrerythraea 34H]	0.543	46	5.46e-4	13	13	404
WP_011043645.1,AAZ27271.1	MULTISPECIES: FKBP-type peptidyl-prolyl cis-trans isomerase [Colwellia],FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [Colwellia psychrerythraea 34H]	0.617	46	0.001	8	8	405
WP_011044541.1,sp|Q47XL5.1|SYC_COLP3,AAZ26452.1	cysteine--tRNA ligase [Colwellia psychrerythraea],RecName: Full=Cysteine--tRNA ligase; AltName: Full=Cysteinyl-tRNA synthetase; Short=CysRS,cysteinyl-tRNA synthetase [Colwellia psychrerythraea 34H]	0.478	46	4.28e-4	17	17	406
WP_011044814.1,AAZ24944.1	MULTISPECIES: glutamate--cysteine ligase [Colwellia],glutamate--cysteine ligase [Colwellia psychrerythraea 34H]	0.386	46	3.80e-4	15	15	407
WP_041736806.1	30S ribosomal protein S12 methylthiotransferase RimO [Colwellia psychrerythraea]	0.372	46	4.15e-4	18	2	408
sp|Q47W36.1|RS21_COLP3,WP_011045067.1,AAZ24173.1	RecName: Full=Small ribosomal subunit protein bS21; AltName: Full=30S ribosomal protein S21,MULTISPECIES: 30S ribosomal protein S21 [Colwelliaceae],ribosomal protein S21 [Colwellia psychrerythraea 34H]	0.493	46	0.003	7	7	409
sp|Q486R8.1|RDGC_COLP3,WP_011042041.1,AAZ28249.1	RecName: Full=Recombination-associated protein RdgC,MULTISPECIES: recombination-associated protein RdgC [Colwellia],recombination associated protein RdgC [Colwellia psychrerythraea 34H]	0.547	46	6.55e-4	16	16	410
AAZ23994.1,sp|Q47XG4.1|GLYA3_COLP3,WP_011044592.1	serine hydroxymethyltransferase [Colwellia psychrerythraea 34H],RecName: Full=Serine hydroxymethyltransferase 3; Short=SHMT 3; Short=Serine methylase 3,MULTISPECIES: serine hydroxymethyltransferase [Colwellia]	0.459	45	4.56e-4	18	18	411
AAZ24234.1,WP_011041485.1	arginine N-succinyltransferase [Colwellia psychrerythraea 34H],MULTISPECIES: arginine N-succinyltransferase [Colwellia]	0.527	45	5.82e-4	17	17	412
AAZ27647.1,WP_011042010.1	mandelate racemase/muconate lactonizing enzyme family protein [Colwellia psychrerythraea 34H],MULTISPECIES: mandelate racemase/muconate lactonizing enzyme family protein [Colwellia]	0.442	45	5.03e-4	15	15	413
AAZ28849.1,WP_011042653.1	hypothetical protein CPS_1829 [Colwellia psychrerythraea 34H],TorF family putative porin [Colwellia psychrerythraea]	0.352	45	7.77e-4	8	8	414
WP_011043606.1,AAZ27554.1,sp|Q480K7.1|PYRD_COLP3	quinone-dependent dihydroorotate dehydrogenase [Colwellia psychrerythraea],dihydroorotate dehydrogenase [Colwellia psychrerythraea 34H],RecName: Full=Dihydroorotate dehydrogenase (quinone); AltName: Full=DHOdehase; Short=DHOD; Short=DHODase; AltName: Full=Dihydroorotate oxidase	0.601	45	5.85e-4	15	15	415
sp|Q47VK0.1|SURA_COLP3,AAZ28113.1	RecName: Full=Chaperone SurA; AltName: Full=Peptidyl-prolyl cis-trans isomerase SurA; Short=PPIase SurA; AltName: Full=Rotamase SurA; Flags: Precursor,peptidyl-prolyl cis-trans isomerase SurA [Colwellia psychrerythraea 34H]	0.478	45	4.54e-4	20	20	416
WP_274377093.1	peptidylprolyl isomerase SurA [Colwellia psychrerythraea]	0.470	45	4.47e-4	20	20	416
sp|Q485H5.1|DAPD_COLP3,AAZ24033.1,WP_011042384.1	RecName: Full=2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase; AltName: Full=Tetrahydrodipicolinate N-succinyltransferase; Short=THDP succinyltransferase; Short=THP succinyltransferase; Short=Tetrahydropicolinate succinylase,2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [Colwellia psychrerythraea 34H],MULTISPECIES: 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [Colwellia]	0.599	45	7.05e-4	13	13	417
AAZ24874.1,WP_011044516.1	fumarylacetoacetate hydrolase family protein [Colwellia psychrerythraea 34H],fumarylacetoacetate hydrolase family protein [Colwellia psychrerythraea]	0.711	44	5.84e-4	17	17	418
AAZ25952.1,WP_011042032.1	intimin/invasin family protein [Colwellia psychrerythraea 34H],Ig-like domain-containing protein [Colwellia psychrerythraea]	0.290	44	2.19e-4	17	17	419
WP_011041112.1,AAZ25715.1	TonB-dependent receptor [Colwellia psychrerythraea],TonB-dependent receptor [Colwellia psychrerythraea 34H]	0.268	44	2.04e-4	16	15	420
WP_011041962.1,AAZ26044.1	MULTISPECIES: DEAD/DEAH box helicase [Colwellia],ATP-dependent RNA helicase, DEAD box family [Colwellia psychrerythraea 34H]	0.373	44	4.12e-4	14	13	421
sp|Q482J9.1|ACP_COLP3,WP_011043112.1,AAZ25700.1	RecName: Full=Acyl carrier protein; Short=ACP,MULTISPECIES: acyl carrier protein [Colwellia],acyl carrier protein [Colwellia psychrerythraea 34H]	0.506	44	0.002	5	5	422
AAZ24202.1,sp|Q489P3.1|ASSY_COLP3,WP_011041324.1	argininosuccinate synthase [Colwellia psychrerythraea 34H],RecName: Full=Argininosuccinate synthase; AltName: Full=Citrulline--aspartate ligase,MULTISPECIES: argininosuccinate synthase [Colwellia]	0.390	43	4.49e-4	15	14	423
AAZ25311.1,WP_011044720.1	hypothetical protein CPS_3976 [Colwellia psychrerythraea 34H],MULTISPECIES: DUF3450 domain-containing protein [Colwellia]	0.509	43	6.88e-4	14	14	424
AAZ25926.1,WP_011044869.1	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [Colwellia psychrerythraea 34H],MULTISPECIES: FKBP-type peptidyl-prolyl cis-trans isomerase [Colwellia]	0.301	43	0.001	3	3	425
AAZ26231.1,WP_011044279.1	ribosomal large subunit pseudouridine synthase B [Colwellia psychrerythraea 34H],MULTISPECIES: 23S rRNA pseudouridine(2605) synthase RluB [Colwellia]	0.437	43	5.29e-4	16	16	426
AAZ28206.1,WP_011042398.1	outer membrane protein, OmpH family [Colwellia psychrerythraea 34H],MULTISPECIES: OmpH/Skp family outer membrane protein [Colwellia]	0.698	43	0.001	13	13	427
WP_011041464.1,sp|Q489A0.1|RS14_COLP3,AAZ27560.1	MULTISPECIES: 30S ribosomal protein S14 [Colwellia],RecName: Full=Small ribosomal subunit protein uS14; AltName: Full=30S ribosomal protein S14,ribosomal protein S14 [Colwellia psychrerythraea 34H]	0.594	43	0.002	10	10	428
WP_011041974.1,AAZ27654.1	ISC system 2Fe-2S type ferredoxin [Colwellia psychrerythraea],ferredoxin, 2Fe-2S [Colwellia psychrerythraea 34H]	0.973	43	0.002	10	10	429
WP_011042368.1,AAZ25543.1,sp|Q485J1.1|NUSB_COLP3	MULTISPECIES: transcription antitermination factor NusB [Colwellia],transcription termination/antitermination factor NusB [Colwellia psychrerythraea 34H],RecName: Full=Transcription antitermination protein NusB; AltName: Full=Antitermination factor NusB	0.645	43	0.001	11	11	430
WP_011044399.1,AAZ26373.1	SLBB domain-containing protein [Colwellia psychrerythraea],polysaccharide biosynthesis/export protein [Colwellia psychrerythraea 34H]	0.286	43	2.04e-4	18	18	431
WP_011044659.1,AAZ26765.1	MULTISPECIES: 23S rRNA pseudouridine(1911/1915/1917) synthase RluD [Colwellia],ribosomal large subunit pseudouridine synthase D [Colwellia psychrerythraea 34H]	0.386	43	5.80e-4	15	15	432
WP_011045605.1,AAZ26484.1	iminosuccinate reductase BhcD [Colwellia psychrerythraea],putative ornithine cyclodeaminase [Colwellia psychrerythraea 34H]	0.487	43	5.44e-4	12	12	433
AAZ23956.1,WP_011041334.1,sp|Q489N3.1|AROB_COLP3	3-dehydroquinate synthase [Colwellia psychrerythraea 34H],3-dehydroquinate synthase [Colwellia psychrerythraea],RecName: Full=3-dehydroquinate synthase; Short=DHQS	0.511	42	5.18e-4	13	13	434
AAZ24139.1,WP_011045325.1	transcriptional regulatory protein OmpR [Colwellia psychrerythraea 34H],MULTISPECIES: osmolarity response regulator transcription factor OmpR [Colwellia]	0.571	42	7.65e-4	12	12	435
AAZ26485.1,WP_011041932.1,sp|Q487C7.1|THII_COLP3	thiamine biosynthesis protein ThiI [Colwellia psychrerythraea 34H],MULTISPECIES: tRNA uracil 4-sulfurtransferase ThiI [Colwellia],RecName: Full=tRNA sulfurtransferase; AltName: Full=Sulfur carrier protein ThiS sulfurtransferase; AltName: Full=Thiamine biosynthesis protein ThiI; AltName: Full=tRNA 4-thiouridine synthase	0.479	42	3.79e-4	15	15	436
WP_011040934.1,AAZ28273.1,sp|Q48AW3.1|ATPD_COLP3	MULTISPECIES: F0F1 ATP synthase subunit delta [Colwellia],ATP synthase F1, delta subunit [Colwellia psychrerythraea 34H],RecName: Full=ATP synthase subunit delta; AltName: Full=ATP synthase F(1) sector subunit delta; AltName: Full=F-type ATPase subunit delta; Short=F-ATPase subunit delta	0.701	42	0.001	11	11	437
WP_011042070.1,AAZ26672.1	DUF481 domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_1233 [Colwellia psychrerythraea 34H]	0.496	42	6.85e-4	11	11	438
WP_011042543.1,AAZ26584.1,CAV20578.1	MULTISPECIES: DUF493 family protein YbeD [Colwellia],hypothetical protein CPS_1711 [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H]	0.632	42	0.002	6	6	439
WP_011044781.1,AAZ28026.1	TIGR03842 family LLM class F420-dependent oxidoreductase [Colwellia psychrerythraea],methylenetetrahydromethanopterin reductase [Colwellia psychrerythraea 34H]	0.492	42	5.51e-4	13	13	440
WP_011044809.1,AAZ25477.1	MULTISPECIES: signal recognition particle protein [Colwellia],signal recognition particle protein [Colwellia psychrerythraea 34H]	0.404	42	3.96e-4	18	18	441
WP_011045102.1,AAZ28603.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea],methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H]	0.247	42	2.96e-4	12	10	442
WP_011045282.1,AAZ26677.1	MULTISPECIES: metalloprotease TldD [Colwellia],tldD protein [Colwellia psychrerythraea 34H]	0.526	42	3.81e-4	20	20	443
WP_049757921.1	MULTISPECIES: 3-deoxy-7-phosphoheptulonate synthase [Colwellia]	0.538	42	5.04e-4	15	14	444
CAY03228.1,AAZ28405.1	unnamed protein product [Colwellia psychrerythraea 34H],phospho-2-dehydro-3-deoxyheptonate aldolase, tyr-sensitive [Colwellia psychrerythraea 34H]	0.552	42	5.17e-4	15	14	444
AAZ24242.1,WP_011045363.1	molybdenum cofactor biosynthesis protein B [Colwellia psychrerythraea 34H],MULTISPECIES: molybdenum cofactor biosynthesis protein B [Colwellia]	0.694	41	9.95e-4	11	11	445
AAZ24508.1,WP_011043098.1	KHG/KDPG aldolase [Colwellia psychrerythraea 34H],bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase [Colwellia psychrerythraea]	0.651	41	8.33e-4	12	12	446
AAZ26997.1,WP_011042439.1	isovaleryl-CoA dehydrogenase [Colwellia psychrerythraea 34H],MULTISPECIES: isovaleryl-CoA dehydrogenase [Colwellia]	0.499	41	4.60e-4	17	17	447
AAZ27214.1,WP_011045707.1	mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase [Colwellia psychrerythraea 34H],mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase [Colwellia psychrerythraea]	0.384	41	3.76e-4	17	17	448
WP_011042695.1,AAZ27856.1	MULTISPECIES: cyanophycin synthetase [Colwellia],cyanophycin synthetase [Colwellia psychrerythraea 34H]	0.284	41	1.91e-4	19	19	449
WP_011042775.1,AAZ27982.1	MULTISPECIES: P-II family nitrogen regulator [Colwellia],hypothetical protein CPS_1951 [Colwellia psychrerythraea 34H]	0.853	41	0.002	12	12	450
WP_011042914.1,AAZ26498.1	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase [Colwellia psychrerythraea],flagellin modification protein/polysaccharide biosynthesis protein [Colwellia psychrerythraea 34H]	0.339	41	4.60e-4	11	11	451
WP_011043917.1,AAZ27235.1,sp|Q47ZE0.1|FOLD1_COLP3	MULTISPECIES: bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD [Colwellia],FolD bifunctional protein [Colwellia psychrerythraea 34H],RecName: Full=Bifunctional protein FolD 1; Includes: RecName: Full=Methylenetetrahydrofolate dehydrogenase; Includes: RecName: Full=Methenyltetrahydrofolate cyclohydrolase	0.525	41	6.35e-4	11	11	452
sp|Q47WN5.1|YGFZ_COLP3,WP_011044868.1,AAZ25357.1	RecName: Full=tRNA-modifying protein YgfZ,tRNA-modifying protein YgfZ [Colwellia psychrerythraea],putative aminomethyltransferase [Colwellia psychrerythraea 34H]	0.531	41	5.53e-4	9	9	453
AAZ24157.1,sp|Q486R1.1|ISPH_COLP3,WP_011042048.1	4-hydroxy-3-methylbut-2-enyl diphosphate reductase [Colwellia psychrerythraea 34H],RecName: Full=4-hydroxy-3-methylbut-2-enyl diphosphate reductase; Short=HMBPP reductase,4-hydroxy-3-methylbut-2-enyl diphosphate reductase [Colwellia psychrerythraea]	0.453	40	5.66e-4	12	12	454
AAZ24755.1,WP_011045542.1	oxygen-independent coproporphyrinogen III oxidase [Colwellia psychrerythraea 34H],MULTISPECIES: oxygen-independent coproporphyrinogen III oxidase [Colwellia]	0.351	40	3.83e-4	16	16	455
AAZ25516.1,WP_011045280.1	pmbA protein [Colwellia psychrerythraea 34H],metalloprotease PmbA [Colwellia psychrerythraea]	0.501	40	3.86e-4	16	16	456
AAZ26615.1,WP_011045745.1	chain length determinant family protein [Colwellia psychrerythraea 34H],XrtA system polysaccharide chain length determinant [Colwellia psychrerythraea]	0.375	40	3.31e-4	18	18	457
