Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
WP_011044045.1,AAZ27004.1	DUF3466 family protein [Colwellia psychrerythraea],hypothetical protein CPS_3276 [Colwellia psychrerythraea 34H]	0.489	54	3.78e-4	17	17	360
WP_011044398.1,AAZ24711.1	Vi polysaccharide biosynthesis UDP-N-acetylglucosamine C-6 dehydrogenase TviB [Colwellia psychrerythraea],UDP-glucose/GDP-mannose dehydrogenase family protein [Colwellia psychrerythraea 34H]	0.434	54	5.44e-4	14	14	361
WP_041737349.1	MULTISPECIES: tRNA guanosine(34) transglycosylase Tgt [Colwellia]	0.607	54	6.15e-4	23	23	362
AAZ24326.1	queuine tRNA-ribosyltransferase [Colwellia psychrerythraea 34H]	0.595	54	6.02e-4	23	23	362
sp|Q47W36.1|RS21_COLP3,WP_011045067.1,AAZ24173.1	RecName: Full=Small ribosomal subunit protein bS21; AltName: Full=30S ribosomal protein S21,MULTISPECIES: 30S ribosomal protein S21 [Colwelliaceae],ribosomal protein S21 [Colwellia psychrerythraea 34H]	0.507	54	0.003	8	8	363
AAZ25952.1,WP_011042032.1	intimin/invasin family protein [Colwellia psychrerythraea 34H],Ig-like domain-containing protein [Colwellia psychrerythraea]	0.346	53	2.59e-4	21	21	364
WP_011041050.1,AAZ28387.1	MULTISPECIES: thioredoxin TrxA [Colwellia],thioredoxin [Colwellia psychrerythraea 34H]	0.759	53	0.002	11	11	365
WP_011042070.1,AAZ26672.1	DUF481 domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_1233 [Colwellia psychrerythraea 34H]	0.496	53	8.49e-4	12	12	366
WP_011044219.1,AAZ25447.1	MULTISPECIES: glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit [Colwellia],carbamoyl-phosphate synthase, small subunit [Colwellia psychrerythraea 34H]	0.470	53	5.94e-4	13	13	367
WP_011044434.1,AAZ26150.1	4-hydroxy-tetrahydrodipicolinate synthase [Colwellia psychrerythraea],dihydrodipicolinate synthase [Colwellia psychrerythraea 34H]	0.559	53	7.44e-4	14	14	368
WP_011044981.1,AAZ25258.1	MULTISPECIES: YfgM family protein [Colwellia],hypothetical protein CPS_4250 [Colwellia psychrerythraea 34H]	0.543	53	0.001	11	11	369
WP_011045282.1,AAZ26677.1	MULTISPECIES: metalloprotease TldD [Colwellia],tldD protein [Colwellia psychrerythraea 34H]	0.526	53	4.73e-4	20	20	370
AAZ25194.1,WP_011041970.1,CAY10181.1	iron-sulfur cluster assembly protein IscU [Colwellia psychrerythraea 34H],MULTISPECIES: Fe-S cluster assembly scaffold IscU [Colwellia],unnamed protein product [Colwellia psychrerythraea 34H]	0.866	52	0.002	17	17	371
AAZ26997.1,WP_011042439.1	isovaleryl-CoA dehydrogenase [Colwellia psychrerythraea 34H],MULTISPECIES: isovaleryl-CoA dehydrogenase [Colwellia]	0.512	52	5.74e-4	22	22	372
AAZ27214.1,WP_011045707.1	mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase [Colwellia psychrerythraea 34H],mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase [Colwellia psychrerythraea]	0.444	52	4.68e-4	18	18	373
WP_011043355.1,AAZ27444.1	O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase family protein [Colwellia psychrerythraea],O-acetylhomoserine/O-acetylserine sulfhydrylase [Colwellia psychrerythraea 34H]	0.482	52	5.28e-4	16	16	374
WP_011044719.1,AAZ24738.1	MotA/TolQ/ExbB proton channel family protein [Colwellia psychrerythraea],MotA/TolQ/ExbB proton channel family protein [Colwellia psychrerythraea 34H]	0.341	52	4.89e-4	14	14	375
sp|Q47YJ7.1|GLMM_COLP3,AAZ28153.1,WP_011044209.1	RecName: Full=Phosphoglucosamine mutase,phosphoglucosamine mutase [Colwellia psychrerythraea 34H],MULTISPECIES: phosphoglucosamine mutase [Colwellia]	0.490	52	5.02e-4	17	17	376
AAZ25704.1,WP_011044371.1	L-serine ammonia-lyase [Colwellia psychrerythraea 34H],L-serine ammonia-lyase [Colwellia psychrerythraea]	0.489	51	4.78e-4	21	21	377
AAZ28659.1,WP_011044640.1,sp|Q47XB6.1|HIS7_COLP3	imidazoleglycerol-phosphate dehydratase/histidinol-phosphatase [Colwellia psychrerythraea 34H],bifunctional histidinol-phosphatase/imidazoleglycerol-phosphate dehydratase HisB [Colwellia psychrerythraea],RecName: Full=Histidine biosynthesis bifunctional protein HisB; Includes: RecName: Full=Histidinol-phosphatase; Includes: RecName: Full=Imidazoleglycerol-phosphate dehydratase; Short=IGPD	0.543	51	6.07e-4	16	16	378
WP_011041112.1,AAZ25715.1	TonB-dependent receptor [Colwellia psychrerythraea],TonB-dependent receptor [Colwellia psychrerythraea 34H]	0.285	51	2.32e-4	20	18	379
WP_011043133.1,AAZ26553.1	MULTISPECIES: CbbQ/NirQ/NorQ/GpvN family protein [Colwellia],denitrification regulatory protein nirQ [Colwellia psychrerythraea 34H]	0.700	51	8.42e-4	14	14	380
WP_011044416.1,AAZ27931.1	MULTISPECIES: type IV pilus twitching motility protein PilT [Colwellia],twitching motility protein PilT [Colwellia psychrerythraea 34H]	0.527	51	6.31e-4	18	18	381
WP_011044496.1,sp|Q47XR0.1|Y3743_COLP3,AAZ27428.1	MULTISPECIES: YbaB/EbfC family nucleoid-associated protein [Colwellia],RecName: Full=Nucleoid-associated protein CPS_3743,conserved hypothetical protein TIGR00103 [Colwellia psychrerythraea 34H]	0.759	51	0.002	12	12	382
WP_011044833.1	MULTISPECIES: ATP-dependent RNA helicase SrmB [Colwellia]	0.477	51	5.25e-4	14	1	383
gi|39795269|gb|AAH63648.1|	(CONTAMINANT) Keratin 6L [Homo sapiens]	0.108	51	4.09e-4	11	4	384
sp|Q47VK0.1|SURA_COLP3,AAZ28113.1	RecName: Full=Chaperone SurA; AltName: Full=Peptidyl-prolyl cis-trans isomerase SurA; Short=PPIase SurA; AltName: Full=Rotamase SurA; Flags: Precursor,peptidyl-prolyl cis-trans isomerase SurA [Colwellia psychrerythraea 34H]	0.476	51	5.06e-4	21	21	385
WP_274377093.1	peptidylprolyl isomerase SurA [Colwellia psychrerythraea]	0.468	51	4.98e-4	21	21	385
AAZ25009.1,WP_011045117.1,sp|Q47VY6.1|GPDA_COLP3	glycerol-3-phosphate dehydrogenase (NAD(P)+) [Colwellia psychrerythraea 34H],MULTISPECIES: NAD(P)H-dependent glycerol-3-phosphate dehydrogenase [Colwellia],RecName: Full=Glycerol-3-phosphate dehydrogenase [NAD(P)+]; AltName: Full=NAD(P)(+)-dependent glycerol-3-phosphate dehydrogenase; AltName: Full=NAD(P)H-dependent dihydroxyacetone-phosphate reductase	0.599	50	6.43e-4	14	14	386
AAZ25852.1	ATP-dependent RNA helicase SrmB [Colwellia psychrerythraea 34H]	0.423	50	4.99e-4	13	0	387
AAZ28264.1,WP_011044046.1	ABC transporter, ATP-binding protein Uup [Colwellia psychrerythraea 34H],MULTISPECIES: ATP-binding cassette ATPase Uup [Colwellia]	0.416	50	3.33e-4	23	23	388
CAY07350.1,WP_011045085.1,AAZ24454.1	unnamed protein product [Colwellia psychrerythraea 34H],MULTISPECIES: glutathione peroxidase [Colwellia],peroxiredoxin/glutaredoxin family protein [Colwellia psychrerythraea 34H]	0.760	50	8.87e-4	15	15	389
CAZ76898.1,AAZ24291.1,sp|Q487R0.1|CH10_COLP3,WP_011041799.1	unnamed protein product [Colwellia psychrerythraea 34H],chaperone protein GroES [Colwellia psychrerythraea 34H],RecName: Full=Co-chaperonin GroES; AltName: Full=10 kDa chaperonin; AltName: Full=Chaperonin-10; Short=Cpn10,MULTISPECIES: co-chaperone GroES [Colwellia]	0.792	50	0.002	7	7	390
WP_011042695.1,AAZ27856.1	MULTISPECIES: cyanophycin synthetase [Colwellia],cyanophycin synthetase [Colwellia psychrerythraea 34H]	0.327	50	2.29e-4	24	24	391
AAZ25932.1,WP_011044980.1	PQQ enzyme repeat domain protein [Colwellia psychrerythraea 34H],outer membrane protein assembly factor BamB [Colwellia psychrerythraea]	0.500	49	5.08e-4	16	16	392
AAZ27300.1,WP_011042774.1	CBS domain protein [Colwellia psychrerythraea 34H],MULTISPECIES: CBS domain-containing protein [Colwellia]	0.824	49	0.002	14	14	393
WP_011041464.1,sp|Q489A0.1|RS14_COLP3,AAZ27560.1	MULTISPECIES: 30S ribosomal protein S14 [Colwellia],RecName: Full=Small ribosomal subunit protein uS14; AltName: Full=30S ribosomal protein S14,ribosomal protein S14 [Colwellia psychrerythraea 34H]	0.594	49	0.002	10	10	394
WP_011043645.1,AAZ27271.1	MULTISPECIES: FKBP-type peptidyl-prolyl cis-trans isomerase [Colwellia],FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [Colwellia psychrerythraea 34H]	0.749	49	0.001	10	10	395
WP_011044541.1,sp|Q47XL5.1|SYC_COLP3,AAZ26452.1	cysteine--tRNA ligase [Colwellia psychrerythraea],RecName: Full=Cysteine--tRNA ligase; AltName: Full=Cysteinyl-tRNA synthetase; Short=CysRS,cysteinyl-tRNA synthetase [Colwellia psychrerythraea 34H]	0.531	49	4.49e-4	23	23	396
WP_011044582.1,AAZ24336.1	MULTISPECIES: phosphoribosyltransferase [Colwellia],putative hypoxanthine phosphoribosyltransferase [Colwellia psychrerythraea 34H]	0.551	49	0.001	13	13	397
WP_011044821.1,AAZ24914.1	phasin family protein [Colwellia psychrerythraea],putative granule-associated protein [Colwellia psychrerythraea 34H]	0.951	49	0.002	15	15	398
WP_011045681.1,AAZ27469.1	MULTISPECIES: DcaP family trimeric outer membrane transporter [Colwellia],hypothetical protein CPS_4962 [Colwellia psychrerythraea 34H]	0.565	49	5.98e-4	15	15	399
AAZ24330.1	formyltetrahydrofolate deformylase [Colwellia psychrerythraea 34H]	0.589	48	7.06e-4	16	13	400
WP_420794797.1	formyltetrahydrofolate deformylase [Colwellia psychrerythraea]	0.595	48	7.13e-4	16	13	400
AAZ26762.1,WP_011042277.1	neutral zinc metallopeptidase, M13 family [Colwellia psychrerythraea 34H],M13 family metallopeptidase [Colwellia psychrerythraea]	0.429	48	3.00e-4	25	25	401
WP_011042033.1,AAZ26687.1	arginase family protein [Colwellia psychrerythraea],arginase family protein [Colwellia psychrerythraea 34H]	0.543	48	5.60e-4	14	14	402
WP_011042787.1,AAZ24562.1	MULTISPECIES: alkaline phosphatase [Colwellia],alkaline phosphatase [Colwellia psychrerythraea 34H]	0.532	48	4.32e-4	19	19	403
WP_011043638.1,AAZ27317.1,sp|Q480H5.1|SYM_COLP3	MULTISPECIES: methionine--tRNA ligase [Colwellia],methionyl-tRNA synthetase, beta subunit [Colwellia psychrerythraea 34H],RecName: Full=Methionine--tRNA ligase; AltName: Full=Methionyl-tRNA synthetase; Short=MetRS	0.429	48	2.89e-4	25	25	404
WP_011045505.1,AAZ26469.1	MULTISPECIES: dUTP diphosphatase [Colwellia],putative dUTP diphosphatase [Colwellia psychrerythraea 34H]	0.621	48	9.63e-4	14	14	405
WP_041736806.1	30S ribosomal protein S12 methylthiotransferase RimO [Colwellia psychrerythraea]	0.372	48	4.26e-4	18	2	406
AAZ25926.1,WP_011044869.1	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [Colwellia psychrerythraea 34H],MULTISPECIES: FKBP-type peptidyl-prolyl cis-trans isomerase [Colwellia]	0.301	47	0.001	3	3	407
WP_011040987.1,AAZ24239.1,sp|Q48AN3.1|RNPH_COLP3	MULTISPECIES: ribonuclease PH [Colwellia],ribonuclease PH [Colwellia psychrerythraea 34H],RecName: Full=Ribonuclease PH; Short=RNase PH; AltName: Full=tRNA nucleotidyltransferase	0.481	47	8.52e-4	11	11	408
WP_011041430.1,AAZ27542.1	polysaccharide biosynthesis tyrosine autokinase [Colwellia psychrerythraea],tyrosine-protein kinase [Colwellia psychrerythraea 34H]	0.440	47	2.66e-4	27	27	409
WP_011041926.1,AAZ28423.1,sp|Q487D3.1|DXS_COLP3	1-deoxy-D-xylulose-5-phosphate synthase [Colwellia psychrerythraea],1-deoxy-D-xylulose-5-phosphate synthase [Colwellia psychrerythraea 34H],RecName: Full=1-deoxy-D-xylulose-5-phosphate synthase; AltName: Full=1-deoxyxylulose-5-phosphate synthase; Short=DXP synthase; Short=DXPS	0.306	47	3.20e-4	16	16	410
AAZ24242.1,WP_011045363.1	molybdenum cofactor biosynthesis protein B [Colwellia psychrerythraea 34H],MULTISPECIES: molybdenum cofactor biosynthesis protein B [Colwellia]	0.694	46	0.001	12	12	411
AAZ24755.1,WP_011045542.1	oxygen-independent coproporphyrinogen III oxidase [Colwellia psychrerythraea 34H],MULTISPECIES: oxygen-independent coproporphyrinogen III oxidase [Colwellia]	0.421	46	4.33e-4	19	19	412
AAZ25516.1,WP_011045280.1	pmbA protein [Colwellia psychrerythraea 34H],metalloprotease PmbA [Colwellia psychrerythraea]	0.521	46	4.36e-4	19	19	413
AAZ26485.1,WP_011041932.1,sp|Q487C7.1|THII_COLP3	thiamine biosynthesis protein ThiI [Colwellia psychrerythraea 34H],MULTISPECIES: tRNA uracil 4-sulfurtransferase ThiI [Colwellia],RecName: Full=tRNA sulfurtransferase; AltName: Full=Sulfur carrier protein ThiS sulfurtransferase; AltName: Full=Thiamine biosynthesis protein ThiI; AltName: Full=tRNA 4-thiouridine synthase	0.552	46	4.08e-4	21	21	414
AAZ26848.1,sp|Q47XI4.1|GRPE_COLP3,WP_011044572.1	co-chaperone GrpE [Colwellia psychrerythraea 34H],RecName: Full=Protein GrpE; AltName: Full=HSP-70 cofactor,MULTISPECIES: nucleotide exchange factor GrpE [Colwellia]	0.531	46	9.45e-4	16	16	415
AAZ28549.1	amidohydrolase family protein [Colwellia psychrerythraea 34H]	0.461	46	3.76e-4	17	17	416
WP_138140390.1	amidohydrolase [Colwellia psychrerythraea]	0.503	46	4.11e-4	17	17	416
WP_011044442.1,AAZ26655.1	electron transfer flavoprotein subunit alpha/FixB family protein [Colwellia psychrerythraea],electron transfer flavoprotein, alpha subunit [Colwellia psychrerythraea 34H]	0.442	46	6.41e-4	11	11	417
WP_011044781.1,AAZ28026.1	TIGR03842 family LLM class F420-dependent oxidoreductase [Colwellia psychrerythraea],methylenetetrahydromethanopterin reductase [Colwellia psychrerythraea 34H]	0.637	46	5.93e-4	18	18	418
WP_011044809.1,AAZ25477.1	MULTISPECIES: signal recognition particle protein [Colwellia],signal recognition particle protein [Colwellia psychrerythraea 34H]	0.384	46	4.27e-4	18	18	419
AAZ24714.1,WP_011043616.1	carboxyl-terminal protease Prc [Colwellia psychrerythraea 34H],carboxy terminal-processing peptidase [Colwellia psychrerythraea]	0.436	45	2.83e-4	20	20	420
AAZ24778.1,WP_011042566.1	quinolinate synthetase complex, subunit A [Colwellia psychrerythraea 34H],MULTISPECIES: quinolinate synthase NadA [Colwellia]	0.460	45	5.49e-4	14	14	421
WP_011040916.1,AAZ24419.1,CAY08768.1	MULTISPECIES: 5-(carboxyamino)imidazole ribonucleotide mutase [Colwellia],phosphoribosylaminoimidazole carboxylase, catalytic subunit [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H]	0.875	45	0.001	12	12	422
WP_011041790.1,AAZ25339.1	MULTISPECIES: acetyl-CoA carboxylase biotin carboxyl carrier protein [Colwellia],acetyl-CoA carboxylase, biotin carboxyl carrier protein [Colwellia psychrerythraea 34H]	0.770	45	0.001	15	15	423
WP_011042775.1,AAZ27982.1	MULTISPECIES: P-II family nitrogen regulator [Colwellia],hypothetical protein CPS_1951 [Colwellia psychrerythraea 34H]	0.750	45	0.002	10	10	424
sp|Q485H5.1|DAPD_COLP3,AAZ24033.1,WP_011042384.1	RecName: Full=2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase; AltName: Full=Tetrahydrodipicolinate N-succinyltransferase; Short=THDP succinyltransferase; Short=THP succinyltransferase; Short=Tetrahydropicolinate succinylase,2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [Colwellia psychrerythraea 34H],MULTISPECIES: 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [Colwellia]	0.530	45	6.93e-4	13	13	425
AAZ24073.1,WP_011041415.1	hypothetical protein CPS_0554 [Colwellia psychrerythraea 34H],class I SAM-dependent methyltransferase [Colwellia psychrerythraea]	0.521	44	6.70e-4	12	12	426
AAZ24168.1,WP_011045213.1	efflux transporter, RND family, MFP subunit subfamily [Colwellia psychrerythraea 34H],efflux RND transporter periplasmic adaptor subunit [Colwellia psychrerythraea]	0.610	44	4.61e-4	20	20	427
AAZ24234.1,WP_011041485.1	arginine N-succinyltransferase [Colwellia psychrerythraea 34H],MULTISPECIES: arginine N-succinyltransferase [Colwellia]	0.503	44	5.59e-4	15	15	428
AAZ25272.1,sp|Q486U3.1|RS20_COLP3,WP_011042016.1	ribosomal protein S20 [Colwellia psychrerythraea 34H],RecName: Full=Small ribosomal subunit protein bS20; AltName: Full=30S ribosomal protein S20,MULTISPECIES: 30S ribosomal protein S20 [Colwellia]	0.535	44	0.002	6	6	429
AAZ25910.1,WP_011044954.1	nirF protein [Colwellia psychrerythraea 34H],cytochrome D1 domain-containing protein [Colwellia psychrerythraea]	0.373	44	4.57e-4	13	13	430
AAZ26021.1,WP_011042544.1	D-alanyl-D-alanine carboxypeptidase [Colwellia psychrerythraea 34H],MULTISPECIES: serine hydrolase [Colwellia]	0.326	44	4.74e-4	15	15	431
AAZ27852.1,WP_011045584.1	xanthine dehydrogenase, molybdopterin binding subunit [Colwellia psychrerythraea 34H],xanthine dehydrogenase molybdopterin binding subunit [Colwellia psychrerythraea]	0.352	44	2.37e-4	21	21	432
AAZ28206.1,WP_011042398.1	outer membrane protein, OmpH family [Colwellia psychrerythraea 34H],MULTISPECIES: OmpH/Skp family outer membrane protein [Colwellia]	0.698	44	0.001	14	14	433
AAZ28710.1,WP_011042540.1	TonB-dependent receptor [Colwellia psychrerythraea 34H],MULTISPECIES: TonB-dependent receptor plug domain-containing protein [Colwellia]	0.247	44	2.31e-4	18	18	434
WP_011041253.1,sp|Q489W4.1|FADA_COLP3,AAZ25024.1	acetyl-CoA C-acyltransferase FadA [Colwellia psychrerythraea],RecName: Full=3-ketoacyl-CoA thiolase; AltName: Full=Acetyl-CoA acyltransferase; AltName: Full=Beta-ketothiolase; AltName: Full=Fatty acid oxidation complex subunit beta,fatty oxidation complex, beta subunit [Colwellia psychrerythraea 34H]	0.275	44	4.89e-4	11	11	435
WP_011041881.1,AAZ24181.1	c-type cytochrome biogenesis protein CcmI [Colwellia psychrerythraea],putative cytochromre c biogenesis protein [Colwellia psychrerythraea 34H]	0.373	44	4.37e-4	13	13	436
WP_011041966.1,AAZ27376.1	tRNA (cytosine(32)/uridine(32)-2'-O)-methyltransferase TrmJ [Colwellia psychrerythraea],RNA methyltransferase, TrmH family, group 1 [Colwellia psychrerythraea 34H]	0.538	44	6.92e-4	13	13	437
WP_011042368.1,AAZ25543.1,sp|Q485J1.1|NUSB_COLP3	MULTISPECIES: transcription antitermination factor NusB [Colwellia],transcription termination/antitermination factor NusB [Colwellia psychrerythraea 34H],RecName: Full=Transcription antitermination protein NusB; AltName: Full=Antitermination factor NusB	0.746	44	0.001	11	11	438
WP_011043391.1,AAZ25535.1	MULTISPECIES: septum site-determining protein MinD [Colwellia],septum site-determining protein MinD [Colwellia psychrerythraea 34H]	0.435	44	7.02e-4	13	13	439
WP_011043917.1,AAZ27235.1,sp|Q47ZE0.1|FOLD1_COLP3	MULTISPECIES: bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD [Colwellia],FolD bifunctional protein [Colwellia psychrerythraea 34H],RecName: Full=Bifunctional protein FolD 1; Includes: RecName: Full=Methylenetetrahydrofolate dehydrogenase; Includes: RecName: Full=Methenyltetrahydrofolate cyclohydrolase	0.631	44	6.70e-4	15	15	440
WP_049757921.1	MULTISPECIES: 3-deoxy-7-phosphoheptulonate synthase [Colwellia]	0.560	44	5.19e-4	19	18	441
CAY03228.1,AAZ28405.1	unnamed protein product [Colwellia psychrerythraea 34H],phospho-2-dehydro-3-deoxyheptonate aldolase, tyr-sensitive [Colwellia psychrerythraea 34H]	0.575	44	5.32e-4	19	18	441
WP_198560109.1	MULTISPECIES: cytochrome b [Colwellia]	0.153	44	4.45e-4	10	10	442
AAZ28640.1	ubiquinol-cytochrome c reductase, cytochrome b [Colwellia psychrerythraea 34H]	0.154	44	4.47e-4	10	10	442
sp|Q486R8.1|RDGC_COLP3,WP_011042041.1,AAZ28249.1	RecName: Full=Recombination-associated protein RdgC,MULTISPECIES: recombination-associated protein RdgC [Colwellia],recombination associated protein RdgC [Colwellia psychrerythraea 34H]	0.511	44	6.15e-4	14	14	443
sp|Q48A14.1|STHA_COLP3,AAZ24633.1	RecName: Full=Soluble pyridine nucleotide transhydrogenase; Short=STH; AltName: Full=NAD(P)(+) transhydrogenase [B-specific],soluble pyridine nucleotide transhydrogenase [Colwellia psychrerythraea 34H]	0.496	44	4.05e-4	17	17	444
WP_274377085.1	Si-specific NAD(P)(+) transhydrogenase [Colwellia psychrerythraea]	0.486	44	3.98e-4	17	17	444
AAZ24051.1,WP_011045257.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H],MULTISPECIES: methyl-accepting chemotaxis protein [Colwellia]	0.284	43	2.75e-4	12	11	445
AAZ24139.1,WP_011045325.1	transcriptional regulatory protein OmpR [Colwellia psychrerythraea 34H],MULTISPECIES: osmolarity response regulator transcription factor OmpR [Colwellia]	0.571	43	7.69e-4	15	15	446
AAZ26260.1,WP_011043699.1,sp|Q480B2.1|RL20_COLP3	ribosomal protein L20 [Colwellia psychrerythraea 34H],MULTISPECIES: 50S ribosomal protein L20 [Colwellia],RecName: Full=Large ribosomal subunit protein bL20; AltName: Full=50S ribosomal protein L20	0.429	43	0.002	9	9	447
AAZ28467.1,sp|Q484J7.1|RIMO_COLP3	MiaB-like tRNA modifying enzyme YliG, TIGR01125 [Colwellia psychrerythraea 34H],RecName: Full=Ribosomal protein uS12 methylthiotransferase RimO; Short=uS12 MTTase; Short=uS12 methylthiotransferase; AltName: Full=Ribosomal protein uS12 (aspartate-C(3))-methylthiotransferase; AltName: Full=Ribosome maturation factor RimO	0.357	43	4.07e-4	16	0	448
AAZ28812.1,WP_011042037.1	cys regulon transcription activator [Colwellia psychrerythraea 34H],MULTISPECIES: HTH-type transcriptional regulator CysB [Colwellia]	0.568	43	5.70e-4	14	14	449
WP_011045515.1,AAZ24908.1	S9 family peptidase [Colwellia psychrerythraea],hypothetical protein CPS_4796 [Colwellia psychrerythraea 34H]	0.363	43	2.66e-4	19	19	450
AAZ25027.1,WP_011043154.1	glyceraldehyde-3-phosphate dehydrogenase, type I [Colwellia psychrerythraea 34H],MULTISPECIES: type I glyceraldehyde-3-phosphate dehydrogenase [Colwellia]	0.446	42	5.40e-4	12	11	451
